RID,VERSION,IP,DURATION,AgeBracket,Postcode,Ethnicity,MeanExpectedCurrent,MeanExpectedFuture,Variance,MeanExpectedBest,MeanExpectedWorst,block,design_offset,WaterBills,BidLevelFrequency,bid,CV_WaterBills,CV_CouncilTax,CVProtests,CVProtestTexts,Q16_ClimateCurrentEnvironment,Q16_ClimateCurrentSelf,Q16_MicroplasticsCurrentEnvironment,Q16_MicroplasticsCurrentSelf,Q16_MicroplasticsTen,Q16_MicroplasticsTwentyFive,Q16_MicroplasticsFifty,Q17_PandemicEnvironment,Q17_PandemicMicroplastics,Coronavirus,Charity,Consequentiality,ConsequentialityText,Education,Income,Understanding,FreeText,participant_id,scenario_1_choice,scenario_2_choice,scenario_3_choice,scenario_4_choice,scenario_1_alt1_x1,scenario_2_alt1_x1,scenario_3_alt1_x1,scenario_4_alt1_x1,scenario_1_alt1_x2,scenario_2_alt1_x2,scenario_3_alt1_x2,scenario_4_alt1_x2,scenario_1_alt1_x3,scenario_2_alt1_x3,scenario_3_alt1_x3,scenario_4_alt1_x3,scenario_1_alt2_x1,scenario_2_alt2_x1,scenario_3_alt2_x1,scenario_4_alt2_x1,scenario_1_alt2_x2,scenario_2_alt2_x2,scenario_3_alt2_x2,scenario_4_alt2_x2,scenario_1_alt2_x3,scenario_2_alt2_x3,scenario_3_alt2_x3,scenario_4_alt2_x3,scenario_1_alt3_x1,scenario_2_alt3_x1,scenario_3_alt3_x1,scenario_4_alt3_x1,scenario_1_alt3_x2,scenario_2_alt3_x2,scenario_3_alt3_x2,scenario_4_alt3_x2,scenario_1_alt3_x3,scenario_2_alt3_x3,scenario_3_alt3_x3,scenario_4_alt3_x3,Gender,CV,Bid,Order,Income_Annual,Variance_StatedConfidenceLevel,Variance_ConfidenceAsSD,Variance_ConfidenceAsVariance,Variance_IndividualLevel,Mean_Change,MeanExpectedCurrent_Scaled,MeanExpectedFuture_Scaled,Mean_MinusLowerBound,Mean_PlusUpperBound,MeanExpectedFuture_SampleMean,Q16_Comparison,LogBidIncome,VarianceLowerBound,VarianceUpperBound,Uncertainty,MEF,MEC,var.cameron,PaymentVehicle_Dummy,Education_HigherEd,Gender_Female,Gender_Dummy,EthnicityDummy
355,8,Anonymised,202.149,1,Anonymised,1,4,2,2,3,2,1,0,200,4,£20.00,2,,4,Anonymised,7,7,6,6,7,4,6,3,4,0,0,1,Anonymised,4,2250,8,Anonymised,355,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,0,20,1,27000,2,0.5,0.25,0.5,6,9,7,0,4,2.49676025917927,1,-0.000741015224719219,3,1,1,0.6999600079984,0.899920015996801,0.25,1,0,Male,1,0
235,8,Anonymised,969.855,3,Anonymised,1,5,5,2,5,5,2,4,400,4,£20.00,1,,,Anonymised,11,8,11,8,11,11,11,4,4,1,0,1,Anonymised,5,1750,10,Anonymised,235,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,20,1,21000,2,0.5,0.25,0,10,10,10,3,7,2.49676025917927,0,-0.000952834755271854,6,4,1,0.999900019996001,0.999900019996001,0.25,1,1,Female,0,0
322,8,Anonymised,517.887,5,Anonymised,1,4,4,2,4,3,2,4,200,8,£60.00,1,,,Anonymised,10,10,10,10,11,10,10,3,3,1,0,1,Anonymised,3,5000,10,Anonymised,322,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,60,1,60000,2,0.5,0.25,0.5,8,9,9,2,6,2.49676025917927,0,-0.00100050033358353,5,3,1,0.899920015996801,0.899920015996801,0.25,1,0,Female,0,0
329,8,Anonymised,424.568,3,Anonymised,2,3,2,2,1,1,1,0,200,4,£20.00,1,,,Anonymised,9,8,7,6,9,9,9,4,4,0,1,1,Anonymised,4,1250,9,Anonymised,329,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,20,1,15000,2,0.5,0.25,1,5,8,7,0,4,2.49676025917927,2,-0.00133422301313661,3,1,1,0.6999600079984,0.799940011997601,0.25,1,0,Male,1,1
350,8,Anonymised,251.231,4,Anonymised,1,3,3,3,1,1,1,0,200,7,£50.00,2,,1,Anonymised,11,9,10,8,7,8,8,3,3,1,0,1,Anonymised,5,750,10,Anonymised,350,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,0,50,1,9000,3,1.5,2.25,4,6,8,8,0,6,2.49676025917927,1,-0.00557104504945536,6,0,3,0.799940011997601,0.799940011997601,2.25,1,1,Male,1,0
284,8,Anonymised,672.039,4,Anonymised,1,3,2,2,2,2,2,4,400,10,£80.00,1,,,Anonymised,10,9,10,9,10,10,10,3,3,0,1,0,Anonymised,5,1250,8,Anonymised,284,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,80,1,15000,2,0.5,0.25,0,5,8,7,0,4,2.49676025917927,0,-0.00534760632659524,3,1,1,0.6999600079984,0.799940011997601,0.25,1,1,Female,0,0
358,8,Anonymised,190.546,3,Anonymised,1,-1,-2,3,-2,-1,2,4,300,8,£60.00,1,,,Anonymised,9,7,8,6,7,7,6,5,5,1,0,1,Anonymised,5,4500,9,Anonymised,358,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,60,1,54000,3,1.5,2.25,0.5,-3,4,3,-5,1,2.49676025917927,1,-0.00111172885269043,1,-5,3,0.3000399920016,0.4000199960008,2.25,1,1,Male,1,0
353,8,Anonymised,281.806,1,Anonymised,1,2,2,3,-2,5,2,4,300,6,£40.00,1,,,Anonymised,10,7,11,10,9,9,10,3,3,1,0,1,Anonymised,4,2500,10,Anonymised,353,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,40,1,30000,3,1.5,2.25,12.5,4,7,7,-1,5,2.49676025917927,-3,-0.00133422301313661,5,-1,3,0.6999600079984,0.6999600079984,2.25,1,0,Male,1,0
316,8,Anonymised,607.979,1,Anonymised,3,2,2,3,-2,-3,1,0,400,2,£5.00,1,,,Anonymised,10,7,9,7,10,9,9,3,3,1,1,1,Anonymised,4,250,9,Anonymised,316,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,5,1,3000,3,1.5,2.25,20.5,4,7,7,-1,5,2.49676025917927,0,-0.00166805710069706,5,-1,3,0.6999600079984,0.6999600079984,2.25,1,0,Female,0,1
367,8,Anonymised,200.849,2,Anonymised,1,2,3,2,3,2,1,0,200,9,£70.00,1,,,Anonymised,11,8,11,11,9,9,11,4,4,0,0,1,Anonymised,5,1750,10,Anonymised,367,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,70,1,21000,2,0.5,0.25,0.5,5,7,8,1,5,2.49676025917927,-3,-0.0033389012655146,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Male,1,0
324,8,Anonymised,563.037,4,Anonymised,2,-3,-3,4,-2,-1,1,0,300,7,£50.00,1,,,Anonymised,9,3,4,2,6,6,6,2,2,0,0,0,Anonymised,5,2750,9,Anonymised,324,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,50,1,33000,4,2.5,6.25,2.5,-6,2,2,-7,1,2.49676025917927,1,-0.00151630051796396,2,-8,5,0.2000599880024,0.2000599880024,6.25,1,1,Female,0,1
373,8,Anonymised,214.665,6,Anonymised,1,5,2,1,3,2,2,4,400,2,£5.00,1,,,Anonymised,9,6,11,9,11,11,11,3,3,0,1,1,Anonymised,5,3500,10,Anonymised,373,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,5,1,42000,1,0,0,0.5,7,10,7,1,3,2.49676025917927,-3,-0.000119054705777819,2,2,0,0.6999600079984,0.999900019996001,0,1,1,Male,1,0
285,8,Anonymised,766.507,2,Anonymised,1,2,4,2,0,1,1,0,200,5,£30.00,1,,,Anonymised,11,9,10,7,9,10,11,4,4,1,0,1,Anonymised,5,750,8,Anonymised,285,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,30,1,9000,2,0.5,0.25,12.5,6,7,9,2,6,2.49676025917927,2,-0.0033389012655146,5,3,1,0.899920015996801,0.6999600079984,0.25,1,1,Male,1,0
326,8,Anonymised,557.739,2,Anonymised,1,5,3,2,3,5,1,0,500,3,£10.00,1,,,Anonymised,9,9,11,10,10,11,11,3,4,1,0,0,Anonymised,5,2500,10,Anonymised,326,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,10,1,30000,2,0.5,0.25,2,8,10,8,1,5,2.49676025917927,-1,-0.000333388901237618,4,2,1,0.799940011997601,0.999900019996001,0.25,1,1,Male,1,0
299,8,Anonymised,760.314,2,Anonymised,1,2,3,2,1,1,2,4,300,9,£70.00,1,,,Anonymised,10,8,9,7,8,9,10,4,3,1,0,1,Anonymised,5,3500,10,Anonymised,299,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,70,1,42000,2,0.5,0.25,4,5,7,8,1,5,2.49676025917927,1,-0.00166805710069706,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Female,0,0
359,8,Anonymised,313.435,2,Anonymised,1,2,3,2,3,3,1,0,300,8,£60.00,1,,,Anonymised,11,11,9,9,9,9,10,4,3,0,0,0,Anonymised,5,3500,8,Anonymised,359,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,60,1,42000,2,0.5,0.25,0,5,7,8,1,5,2.49676025917927,2,-0.00142959280959443,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Male,1,0
380,8,Anonymised,245.19,1,Anonymised,1,2,2,3,1,3,2,4,0,6,£40.00,,1,,Anonymised,9,8,7,6,7,8,9,4,3,0,0,1,Anonymised,4,2500,10,Anonymised,380,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,40,1,30000,3,1.5,2.25,1,4,7,7,-1,5,2.49676025917927,2,-0.00133422301313661,5,-1,3,0.6999600079984,0.6999600079984,2.25,0,0,Male,1,0
276,8,Anonymised,844.321,4,Anonymised,1,5,5,1,5,5,2,4,800,4,£20.00,1,,,Anonymised,11,11,11,11,11,11,11,3,3,0,1,1,Anonymised,5,2250,10,Anonymised,276,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,20,1,27000,1,0,0,0,10,10,10,4,6,2.49676025917927,0,-0.000741015224719219,5,5,0,0.999900019996001,0.999900019996001,0,1,1,Male,1,0
360,8,Anonymised,318.826,1,Anonymised,1,4,1,2,1,1,2,4,300,9,£70.00,1,,,Anonymised,11,11,10,10,10,10,10,3,3,0,0,0,Anonymised,4,2500,8,Anonymised,360,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,70,1,30000,2,0.5,0.25,0,5,9,6,-1,3,2.49676025917927,1,-0.00233605979754778,2,0,1,0.5999800039992,0.899920015996801,0.25,1,0,Male,1,0
286,8,Anonymised,822.183,1,Anonymised,1,2,1,2,1,3,1,0,300,1,£1.00,1,,,Anonymised,10,8,9,7,8,9,10,3,3,1,0,0,Anonymised,5,4500,10,Anonymised,286,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,1,1,54000,2,0.5,0.25,2,3,7,6,-1,3,2.49676025917927,1,-1.85186899884098e-05,2,0,1,0.5999800039992,0.6999600079984,0.25,1,1,Male,1,0
347,8,Anonymised,430.041,2,Anonymised,1,1,1,2,-1,3,2,4,400,7,£50.00,1,,,Anonymised,11,8,7,6,7,8,9,3,3,1,0,1,Anonymised,5,4500,9,Anonymised,347,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,50,1,54000,2,0.5,0.25,4,2,6,6,-1,3,2.49676025917927,2,-0.000926354860130677,2,0,1,0.5999800039992,0.5999800039992,0.25,1,1,Male,1,0
362,8,Anonymised,342.944,2,Anonymised,1,1,3,2,3,2,2,4,700,10,£80.00,1,,,Anonymised,11,6,9,6,8,10,11,3,4,0,1,0,Anonymised,3,4500,10,Anonymised,362,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,80,1,54000,2,0.5,0.25,0.5,4,6,8,1,5,2.49676025917927,0,-0.00148257996022284,4,2,1,0.799940011997601,0.5999800039992,0.25,1,0,Male,1,0
385,8,Anonymised,239.528,3,Anonymised,1,5,4,2,4,4,1,0,400,8,£60.00,2,,1,Anonymised,11,10,11,10,10,10,10,3,3,1,1,0,Anonymised,5,250,9,Anonymised,385,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,0,60,1,3000,2,0.5,0.25,0,9,10,9,2,6,2.49676025917927,0,-0.0202027073175195,5,3,1,0.899920015996801,0.999900019996001,0.25,1,1,Male,1,0
363,8,Anonymised,367.095,4,Anonymised,1,2,0,3,1,3,2,4,300,3,£10.00,1,,,Anonymised,8,6,7,6,8,8,9,3,3,0,0,1,Anonymised,5,3500,7,Anonymised,363,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,10,1,42000,3,1.5,2.25,5,2,7,5,-3,3,2.49676025917927,0,-0.000238123587266419,3,-3,3,0.5,0.6999600079984,2.25,1,1,Male,1,0
383,8,Anonymised,277.615,2,Anonymised,1,-2,1,2,2,1,1,0,400,5,£30.00,2,,2,Anonymised,7,8,8,8,7,6,5,4,3,0,0,1,Anonymised,3,4500,10,Anonymised,383,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,0,30,1,54000,2,0.5,0.25,0.5,-1,3,6,-1,3,2.49676025917927,0,-0.000555709933722933,2,0,1,0.5999800039992,0.3000399920016,0.25,1,0,Male,1,0
300,8,Anonymised,850.118,3,Anonymised,1,4,3,2,4,4,2,4,0,8,£60.00,,2,6,Anonymised,11,7,11,7,7,9,8,3,3,1,0,0,Anonymised,5,250,10,Anonymised,300,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,0,60,1,3000,2,0.5,0.25,1,7,9,8,1,5,2.49676025917927,0,-0.0202027073175195,4,2,1,0.799940011997601,0.899920015996801,0.25,0,1,Female,0,0
382,8,Anonymised,308.636,3,Anonymised,1,3,2,2,1,3,2,4,400,1,£1.00,1,,,Anonymised,11,11,11,11,11,11,11,4,4,1,0,1,Anonymised,5,3500,10,Anonymised,382,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,1,1,42000,2,0.5,0.25,1,5,8,7,0,4,2.49676025917927,0,-2.38098072607483e-05,3,1,1,0.6999600079984,0.799940011997601,0.25,1,1,Male,1,0
403,8,Anonymised,171.41,2,Anonymised,1,2,1,2,2,3,1,0,300,6,£40.00,1,,,Anonymised,10,9,9,9,10,10,10,4,4,1,0,1,Anonymised,4,5000,8,Anonymised,403,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,40,1,60000,2,0.5,0.25,2.5,3,7,6,-1,3,2.49676025917927,0,-0.000666888987703768,2,0,1,0.5999800039992,0.6999600079984,0.25,1,0,Male,1,0
335,8,Anonymised,591.676,1,Anonymised,1,2,3,2,1,0,2,4,600,5,£30.00,2,,2,Anonymised,8,6,4,2,8,9,10,2,1,1,0,0,Anonymised,4,3500,10,Anonymised,335,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,30,1,42000,2,0.5,0.25,6.5,5,7,8,1,5,2.49676025917927,4,-0.00071454093786876,4,2,1,0.799940011997601,0.6999600079984,0.25,1,0,Male,1,0
391,8,Anonymised,237.426,5,Anonymised,1,4,0,1,0,0,2,4,500,4,£20.00,2,,4,Anonymised,10,8,9,6,6,7,8,4,4,0,0,1,Anonymised,1,2250,10,Anonymised,391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,20,1,27000,1,0,0,0,4,9,5,-1,1,2.49676025917927,2,-0.000741015224719219,0,0,0,0.5,0.899920015996801,0,1,0,Male,1,0
370,8,Anonymised,367.558,5,Anonymised,1,5,2,2,2,3,1,0,0,10,£80.00,,2,4,Anonymised,7,6,9,7,8,9,9,3,3,1,0,0,Anonymised,4,1750,10,Anonymised,370,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,0,80,1,21000,2,0.5,0.25,0.5,7,10,7,0,4,2.49676025917927,-1,-0.00381679852670085,3,1,1,0.6999600079984,0.999900019996001,0.25,0,0,Male,1,0
336,8,Anonymised,602.969,1,Anonymised,1,1,2,2,0,3,2,4,200,3,£10.00,1,,,Anonymised,10,5,8,6,7,3,1,3,3,0,1,0,Anonymised,3,1250,8,Anonymised,336,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,10,1,15000,2,0.5,0.25,2.5,3,6,7,0,4,2.49676025917927,-1,-0.000666888987703768,3,1,1,0.6999600079984,0.5999800039992,0.25,1,0,Male,1,0
379,8,Anonymised,368.335,2,Anonymised,1,5,5,2,5,5,1,0,300,9,£70.00,2,,1,Anonymised,11,11,11,11,11,11,11,5,3,0,0,0,Anonymised,2,1750,10,Anonymised,379,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,0,70,1,21000,2,0.5,0.25,0,10,10,10,3,7,2.49676025917927,0,-0.0033389012655146,6,4,1,0.999900019996001,0.999900019996001,0.25,1,0,Male,1,0
371,8,Anonymised,402.058,1,Anonymised,1,2,1,3,1,1,1,0,400,2,£5.00,1,,,Anonymised,10,7,9,7,8,9,10,3,3,0,0,1,Anonymised,4,5000,9,Anonymised,371,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,5,1,60000,3,1.5,2.25,0,3,7,6,-2,4,2.49676025917927,0,-8.33368057484597e-05,4,-2,3,0.5999800039992,0.6999600079984,2.25,1,0,Male,1,0
332,8,Anonymised,671.371,4,Anonymised,1,3,1,2,2,2,2,4,400,10,£80.00,2,,1,Anonymised,10,8,10,8,11,10,10,3,3,0,0,1,Anonymised,4,1750,10,Anonymised,332,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,80,1,21000,2,0.5,0.25,1,4,8,6,-1,3,2.49676025917927,0,-0.00381679852670085,2,0,1,0.5999800039992,0.799940011997601,0.25,1,0,Male,1,0
357,8,Anonymised,478.585,2,Anonymised,1,1,3,2,1,5,1,0,300,5,£30.00,1,,,Anonymised,9,7,9,7,8,8,9,3,3,0,0,0,Anonymised,5,3500,9,Anonymised,357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,30,1,42000,2,0.5,0.25,4,4,6,8,1,5,2.49676025917927,0,-0.00071454093786876,4,2,1,0.799940011997601,0.5999800039992,0.25,1,1,Male,1,0
410,8,Anonymised,189.381,1,Anonymised,3,2,2,2,2,2,2,4,0,4,£20.00,,2,1,Anonymised,10,10,10,10,10,10,10,4,4,0,0,1,Anonymised,3,2500,9,Anonymised,410,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,0,20,1,30000,2,0.5,0.25,0,4,7,7,0,4,2.49676025917927,0,-0.000666888987703768,3,1,1,0.6999600079984,0.6999600079984,0.25,0,0,Male,1,1
393,8,Anonymised,294.104,1,Anonymised,3,2,2,3,0,0,2,4,0,8,£60.00,,1,,Anonymised,10,9,8,8,6,8,8,4,3,0,0,1,Anonymised,4,250,8,Anonymised,393,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,60,1,3000,3,1.5,2.25,4,4,7,7,-1,5,2.49676025917927,1,-0.0202027073175195,5,-1,3,0.6999600079984,0.6999600079984,2.25,0,0,Male,1,1
423,8,Anonymised,144.042,1,Anonymised,1,3,3,2,3,3,1,0,600,10,£80.00,1,,,Anonymised,9,9,9,8,9,9,9,4,4,0,1,1,Anonymised,2,3500,8,Anonymised,423,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,80,1,42000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,1,-0.00190657827058153,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Male,1,0
397,8,Anonymised,309.419,4,Anonymised,1,4,3,2,3,3,1,0,500,7,£50.00,1,,,Anonymised,11,9,11,9,11,11,11,4,4,0,1,1,Anonymised,5,1250,10,Anonymised,397,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,50,1,15000,2,0.5,0.25,0,7,9,8,1,5,2.49676025917927,0,-0.0033389012655146,4,2,1,0.799940011997601,0.899920015996801,0.25,1,1,Male,1,0
394,8,Anonymised,325.689,3,Anonymised,1,5,5,2,5,5,2,4,400,8,£60.00,1,,,Anonymised,11,11,11,11,11,11,11,4,3,0,1,1,Anonymised,5,2250,10,Anonymised,394,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,60,1,27000,2,0.5,0.25,0,10,10,10,3,7,2.49676025917927,0,-0.00222469502211116,6,4,1,0.999900019996001,0.999900019996001,0.25,1,1,Male,1,0
392,8,Anonymised,333.345,3,Anonymised,1,3,3,2,3,3,1,0,300,10,£80.00,2,,2,Anonymised,9,8,9,8,9,8,9,3,3,0,0,1,Anonymised,2,750,7,Anonymised,392,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,0,80,1,9000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,0,-0.00892863074430132,4,2,1,0.799940011997601,0.799940011997601,0.25,1,0,Male,1,0
378,8,Anonymised,444.641,1,Anonymised,1,4,3,2,3,5,2,4,500,6,£40.00,1,,,Anonymised,10,8,11,11,9,11,11,4,3,0,0,0,Anonymised,4,5000,10,Anonymised,378,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,40,1,60000,2,0.5,0.25,2,7,9,8,1,5,2.49676025917927,-3,-0.000666888987703768,4,2,1,0.799940011997601,0.899920015996801,0.25,1,0,Male,1,0
406,8,Anonymised,267.352,1,Anonymised,3,2,2,1,2,-3,2,4,300,3,£10.00,1,,,Anonymised,8,7,9,7,9,9,10,4,3,0,1,1,Anonymised,4,2500,10,Anonymised,406,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,10,1,30000,1,0,0,12.5,4,7,7,1,3,2.49676025917927,0,-0.000333388901237618,2,2,0,0.6999600079984,0.6999600079984,0,1,0,Male,1,1
414,8,Anonymised,222.304,1,Anonymised,3,3,3,2,3,3,2,4,0,4,£20.00,,1,,Anonymised,10,8,10,10,9,10,11,5,5,1,0,1,Anonymised,5,750,10,Anonymised,414,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,20,1,9000,2,0.5,0.25,0,6,8,8,1,5,2.49676025917927,-2,-0.00222469502211116,4,2,1,0.799940011997601,0.799940011997601,0.25,0,1,Male,1,1
375,8,Anonymised,464.506,2,Anonymised,1,4,4,2,4,4,2,4,300,2,£5.00,1,,,Anonymised,10,10,10,10,10,10,10,3,3,0,0,1,Anonymised,5,1250,9,Anonymised,375,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,5,1,15000,2,0.5,0.25,0,8,9,9,2,6,2.49676025917927,0,-0.000333388901237618,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Male,1,0
346,8,Anonymised,621.193,3,Anonymised,3,4,4,2,4,4,2,4,500,3,£10.00,1,,,Anonymised,10,9,10,10,10,11,11,4,4,1,1,1,Anonymised,5,5000,8,Anonymised,346,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,10,1,60000,2,0.5,0.25,0,8,9,9,2,6,2.49676025917927,-1,-0.00016668055709894,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Male,1,1
