RID,VERSION,IP,DURATION,AgeBracket,Postcode,Ethnicity,MeanExpectedCurrent,MeanExpectedFuture,Variance,MeanExpectedBest,MeanExpectedWorst,WaterBills,BidLevelFrequency,bid,CV_WaterBills,CV_CouncilTax,block,design_offset,Q16_ClimateCurrentEnvironment,Q16_ClimateCurrentSelf,Q16_MicroplasticsCurrentEnvironment,Q16_MicroplasticsCurrentSelf,Q16_MicroplasticsTen,Q16_MicroplasticsTwentyFive,Q16_MicroplasticsFifty,Q17_PandemicEnvironment,Q17_PandemicMicroplastics,Coronavirus,Charity,Consequentiality,Education,Income,Understanding,participant_id,Gender,CV,Bid,Order,Income_Annual,Variance_StatedConfidenceLevel,Variance_ConfidenceAsSD,Variance_ConfidenceAsVariance,Variance_IndividualLevel,Mean_Change,MeanExpectedCurrent_Scaled,MeanExpectedFuture_Scaled,Mean_MinusLowerBound,Mean_PlusUpperBound,MeanExpectedFuture_SampleMean,Q16_Comparison,LogBidIncome,VarianceLowerBound,VarianceUpperBound,Uncertainty,MEF,MEC,var.cameron,PaymentVehicle_Dummy,Education_HigherEd,Gender_Female,Gender_Dummy,EthnicityDummy,Task,Choice,av_A,av_B,av_C,ID,Respondent,Performance_A,Emission_A,Price_A,Performance_B,Emission_B,Price_B,Performance_C,Emission_C,Price_C,AgeDummy,AdjustedMEC,VarianceChange
1059,6,Anonymised,291.417,1,Anonymised,1,3,2,2,-1,5,900,2,£5.00,1,0,1,0,11,4,10,7,9,10,11,2,3,1,0,1,5,2250,10,1059,0,1,5,0,27000,2,0.5,0.25,9,5,8,7,0,4,2.55676657584015,-3,-0.000185202334078763,3,1,1,0.6999600079984,0.799940011997601,0.25,1,1,Male,1,0,4,3,1,1,1,3844,961,0,0,0,10,10,0.5,50,40,1,0,0.74997500249975,2
965,6,Anonymised,803.615,3,Anonymised,5,0,2,4,1,1,500,8,£60.00,1,0,2,4,10,6,6,6,6,6,6,5,3,1,0,1,2,750,10,965,1,1,60,0,9000,4,2.5,6.25,1,2,5,7,-2,6,2.55676657584015,0,-0.00668898815079665,7,-3,5,0.6999600079984,0.5,6.25,1,0,Female,0,1,1,1,1,1,1,3845,962,0,0,0,50,10,1,5,40,5,1,0.5999900009999,10
965,6,Anonymised,803.615,3,Anonymised,5,0,2,4,1,1,500,8,£60.00,1,0,2,4,10,6,6,6,6,6,6,5,3,1,0,1,2,750,10,965,1,1,60,0,9000,4,2.5,6.25,1,2,5,7,-2,6,2.55676657584015,0,-0.00668898815079665,7,-3,5,0.6999600079984,0.5,6.25,1,0,Female,0,1,2,2,1,1,1,3846,962,0,0,0,5,90,2.5,10,10,0.5,1,0.5999900009999,10
965,6,Anonymised,803.615,3,Anonymised,5,0,2,4,1,1,500,8,£60.00,1,0,2,4,10,6,6,6,6,6,6,5,3,1,0,1,2,750,10,965,1,1,60,0,9000,4,2.5,6.25,1,2,5,7,-2,6,2.55676657584015,0,-0.00668898815079665,7,-3,5,0.6999600079984,0.5,6.25,1,0,Female,0,1,3,3,1,1,1,3847,962,0,0,0,50,90,2.5,5,40,1,1,0.5999900009999,10
965,6,Anonymised,803.615,3,Anonymised,5,0,2,4,1,1,500,8,£60.00,1,0,2,4,10,6,6,6,6,6,6,5,3,1,0,1,2,750,10,965,1,1,60,0,9000,4,2.5,6.25,1,2,5,7,-2,6,2.55676657584015,0,-0.00668898815079665,7,-3,5,0.6999600079984,0.5,6.25,1,0,Female,0,1,4,1,1,1,1,3848,962,0,0,0,50,40,2.5,10,90,5,1,0.5999900009999,10
1046,6,Anonymised,376.922,2,Anonymised,1,3,1,2,1,1,400,6,£40.00,1,0,2,4,8,7,8,8,7,7,7,3,3,1,0,1,4,3500,9,1046,0,1,40,0,42000,2,0.5,0.25,0,4,8,6,-1,3,2.55676657584015,-1,-0.000952834755271854,2,0,1,0.5999800039992,0.799940011997601,0.25,1,0,Male,1,0,1,1,1,1,1,3849,963,0,0,0,50,10,1,5,40,5,0,0.6999800019998,2
1046,6,Anonymised,376.922,2,Anonymised,1,3,1,2,1,1,400,6,£40.00,1,0,2,4,8,7,8,8,7,7,7,3,3,1,0,1,4,3500,9,1046,0,1,40,0,42000,2,0.5,0.25,0,4,8,6,-1,3,2.55676657584015,-1,-0.000952834755271854,2,0,1,0.5999800039992,0.799940011997601,0.25,1,0,Male,1,0,2,3,1,1,1,3850,963,0,0,0,5,90,2.5,10,10,0.5,0,0.6999800019998,2
1046,6,Anonymised,376.922,2,Anonymised,1,3,1,2,1,1,400,6,£40.00,1,0,2,4,8,7,8,8,7,7,7,3,3,1,0,1,4,3500,9,1046,0,1,40,0,42000,2,0.5,0.25,0,4,8,6,-1,3,2.55676657584015,-1,-0.000952834755271854,2,0,1,0.5999800039992,0.799940011997601,0.25,1,0,Male,1,0,3,3,1,1,1,3851,963,0,0,0,50,90,2.5,5,40,1,0,0.6999800019998,2
1046,6,Anonymised,376.922,2,Anonymised,1,3,1,2,1,1,400,6,£40.00,1,0,2,4,8,7,8,8,7,7,7,3,3,1,0,1,4,3500,9,1046,0,1,40,0,42000,2,0.5,0.25,0,4,8,6,-1,3,2.55676657584015,-1,-0.000952834755271854,2,0,1,0.5999800039992,0.799940011997601,0.25,1,0,Male,1,0,4,1,1,1,1,3852,963,0,0,0,50,40,2.5,10,90,5,0,0.6999800019998,2
1056,6,Anonymised,323.772,3,Anonymised,1,3,5,2,4,4,500,6,£40.00,2,0,1,0,11,9,11,9,11,11,11,4,3,1,1,0,5,4500,10,1056,0,0,40,0,54000,2,0.5,0.25,1,8,8,10,3,7,2.55676657584015,0,-0.000741015224719219,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Male,1,0,1,3,1,1,1,3853,964,0,0,0,5,10,1,10,90,2.5,1,0.8999600039996,2
1056,6,Anonymised,323.772,3,Anonymised,1,3,5,2,4,4,500,6,£40.00,2,0,1,0,11,9,11,9,11,11,11,4,3,1,1,0,5,4500,10,1056,0,0,40,0,54000,2,0.5,0.25,1,8,8,10,3,7,2.55676657584015,0,-0.000741015224719219,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Male,1,0,2,2,1,1,1,3854,964,0,0,0,10,40,5,50,10,0.5,1,0.8999600039996,2
1056,6,Anonymised,323.772,3,Anonymised,1,3,5,2,4,4,500,6,£40.00,2,0,1,0,11,9,11,9,11,11,11,4,3,1,1,0,5,4500,10,1056,0,0,40,0,54000,2,0.5,0.25,1,8,8,10,3,7,2.55676657584015,0,-0.000741015224719219,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Male,1,0,3,2,1,1,1,3855,964,0,0,0,50,40,1,5,10,0.5,1,0.8999600039996,2
1056,6,Anonymised,323.772,3,Anonymised,1,3,5,2,4,4,500,6,£40.00,2,0,1,0,11,9,11,9,11,11,11,4,3,1,1,0,5,4500,10,1056,0,0,40,0,54000,2,0.5,0.25,1,8,8,10,3,7,2.55676657584015,0,-0.000741015224719219,6,4,1,0.999900019996001,0.799940011997601,0.25,1,1,Male,1,0,4,2,1,1,1,3856,964,0,0,0,10,10,0.5,50,40,1,1,0.8999600039996,2
1045,6,Anonymised,379.148,1,Anonymised,1,3,3,3,1,4,300,7,£50.00,1,0,1,0,11,8,11,9,10,10,10,3,3,1,0,1,4,1750,9,1045,0,1,50,0,21000,3,1.5,2.25,2.5,6,8,8,0,6,2.55676657584015,-1,-0.00238379135527625,6,0,3,0.799940011997601,0.799940011997601,2.25,1,0,Male,1,0,1,3,1,1,1,3857,965,0,0,0,5,10,1,10,90,2.5,0,0.7999700029997,6
1045,6,Anonymised,379.148,1,Anonymised,1,3,3,3,1,4,300,7,£50.00,1,0,1,0,11,8,11,9,10,10,10,3,3,1,0,1,4,1750,9,1045,0,1,50,0,21000,3,1.5,2.25,2.5,6,8,8,0,6,2.55676657584015,-1,-0.00238379135527625,6,0,3,0.799940011997601,0.799940011997601,2.25,1,0,Male,1,0,2,3,1,1,1,3858,965,0,0,0,10,40,5,50,10,0.5,0,0.7999700029997,6
1045,6,Anonymised,379.148,1,Anonymised,1,3,3,3,1,4,300,7,£50.00,1,0,1,0,11,8,11,9,10,10,10,3,3,1,0,1,4,1750,9,1045,0,1,50,0,21000,3,1.5,2.25,2.5,6,8,8,0,6,2.55676657584015,-1,-0.00238379135527625,6,0,3,0.799940011997601,0.799940011997601,2.25,1,0,Male,1,0,3,3,1,1,1,3859,965,0,0,0,50,40,1,5,10,0.5,0,0.7999700029997,6
1045,6,Anonymised,379.148,1,Anonymised,1,3,3,3,1,4,300,7,£50.00,1,0,1,0,11,8,11,9,10,10,10,3,3,1,0,1,4,1750,9,1045,0,1,50,0,21000,3,1.5,2.25,2.5,6,8,8,0,6,2.55676657584015,-1,-0.00238379135527625,6,0,3,0.799940011997601,0.799940011997601,2.25,1,0,Male,1,0,4,2,1,1,1,3860,965,0,0,0,10,10,0.5,50,40,1,0,0.7999700029997,6
1020,6,Anonymised,596.863,5,Anonymised,1,2,3,2,2,2,400,9,£70.00,2,0,1,0,10,8,10,7,10,10,10,3,3,0,0,0,5,2500,8,1020,0,0,70,0,30000,2,0.5,0.25,1,5,7,8,1,5,2.55676657584015,1,-0.00233605979754778,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Male,1,0,1,1,1,1,1,3861,966,0,0,0,5,10,1,10,90,2.5,1,0.74997500249975,2
1020,6,Anonymised,596.863,5,Anonymised,1,2,3,2,2,2,400,9,£70.00,2,0,1,0,10,8,10,7,10,10,10,3,3,0,0,0,5,2500,8,1020,0,0,70,0,30000,2,0.5,0.25,1,5,7,8,1,5,2.55676657584015,1,-0.00233605979754778,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Male,1,0,2,1,1,1,1,3862,966,0,0,0,10,40,5,50,10,0.5,1,0.74997500249975,2
1020,6,Anonymised,596.863,5,Anonymised,1,2,3,2,2,2,400,9,£70.00,2,0,1,0,10,8,10,7,10,10,10,3,3,0,0,0,5,2500,8,1020,0,0,70,0,30000,2,0.5,0.25,1,5,7,8,1,5,2.55676657584015,1,-0.00233605979754778,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Male,1,0,3,3,1,1,1,3863,966,0,0,0,50,40,1,5,10,0.5,1,0.74997500249975,2
1020,6,Anonymised,596.863,5,Anonymised,1,2,3,2,2,2,400,9,£70.00,2,0,1,0,10,8,10,7,10,10,10,3,3,0,0,0,5,2500,8,1020,0,0,70,0,30000,2,0.5,0.25,1,5,7,8,1,5,2.55676657584015,1,-0.00233605979754778,4,2,1,0.799940011997601,0.6999600079984,0.25,1,1,Male,1,0,4,2,1,1,1,3864,966,0,0,0,10,10,0.5,50,40,1,1,0.74997500249975,2
981,6,Anonymised,788.767,2,Anonymised,1,3,3,2,3,4,0,10,£80.00,0,2,2,4,8,4,10,8,10,10,10,3,3,0,1,1,5,2500,9,981,3,0,80,0,30000,2,0.5,0.25,0.5,6,8,8,1,5,2.55676657584015,-4,-0.00267022855587892,4,2,1,0.799940011997601,0.799940011997601,0.25,0,1,Female,0,0,1,1,1,1,1,3865,967,0,0,0,50,10,1,5,40,5,0,0.7999700029997,2
981,6,Anonymised,788.767,2,Anonymised,1,3,3,2,3,4,0,10,£80.00,0,2,2,4,8,4,10,8,10,10,10,3,3,0,1,1,5,2500,9,981,3,0,80,0,30000,2,0.5,0.25,0.5,6,8,8,1,5,2.55676657584015,-4,-0.00267022855587892,4,2,1,0.799940011997601,0.799940011997601,0.25,0,1,Female,0,0,2,3,1,1,1,3866,967,0,0,0,5,90,2.5,10,10,0.5,0,0.7999700029997,2
981,6,Anonymised,788.767,2,Anonymised,1,3,3,2,3,4,0,10,£80.00,0,2,2,4,8,4,10,8,10,10,10,3,3,0,1,1,5,2500,9,981,3,0,80,0,30000,2,0.5,0.25,0.5,6,8,8,1,5,2.55676657584015,-4,-0.00267022855587892,4,2,1,0.799940011997601,0.799940011997601,0.25,0,1,Female,0,0,3,3,1,1,1,3867,967,0,0,0,50,90,2.5,5,40,1,0,0.7999700029997,2
981,6,Anonymised,788.767,2,Anonymised,1,3,3,2,3,4,0,10,£80.00,0,2,2,4,8,4,10,8,10,10,10,3,3,0,1,1,5,2500,9,981,3,0,80,0,30000,2,0.5,0.25,0.5,6,8,8,1,5,2.55676657584015,-4,-0.00267022855587892,4,2,1,0.799940011997601,0.799940011997601,0.25,0,1,Female,0,0,4,1,1,1,1,3868,967,0,0,0,50,40,2.5,10,90,5,0,0.7999700029997,2
982,6,Anonymised,792.461,2,Anonymised,1,4,5,2,3,4,500,6,£40.00,1,0,1,0,10,9,9,10,11,11,11,4,4,1,0,1,4,3500,10,982,1,1,40,0,42000,2,0.5,0.25,2.5,9,9,10,3,7,2.55676657584015,-1,-0.000952834755271854,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Female,0,0,1,3,1,1,1,3869,968,0,0,0,5,10,1,10,90,2.5,0,0.94995500449955,2
982,6,Anonymised,792.461,2,Anonymised,1,4,5,2,3,4,500,6,£40.00,1,0,1,0,10,9,9,10,11,11,11,4,4,1,0,1,4,3500,10,982,1,1,40,0,42000,2,0.5,0.25,2.5,9,9,10,3,7,2.55676657584015,-1,-0.000952834755271854,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Female,0,0,2,2,1,1,1,3870,968,0,0,0,10,40,5,50,10,0.5,0,0.94995500449955,2
982,6,Anonymised,792.461,2,Anonymised,1,4,5,2,3,4,500,6,£40.00,1,0,1,0,10,9,9,10,11,11,11,4,4,1,0,1,4,3500,10,982,1,1,40,0,42000,2,0.5,0.25,2.5,9,9,10,3,7,2.55676657584015,-1,-0.000952834755271854,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Female,0,0,3,2,1,1,1,3871,968,0,0,0,50,40,1,5,10,0.5,0,0.94995500449955,2
982,6,Anonymised,792.461,2,Anonymised,1,4,5,2,3,4,500,6,£40.00,1,0,1,0,10,9,9,10,11,11,11,4,4,1,0,1,4,3500,10,982,1,1,40,0,42000,2,0.5,0.25,2.5,9,9,10,3,7,2.55676657584015,-1,-0.000952834755271854,6,4,1,0.999900019996001,0.899920015996801,0.25,1,0,Female,0,0,4,3,1,1,1,3872,968,0,0,0,10,10,0.5,50,40,1,0,0.94995500449955,2
1026,6,Anonymised,595.487,1,Anonymised,3,2,2,2,3,3,800,1,£1.00,1,0,2,4,10,10,10,10,11,11,11,2,2,1,1,1,4,2500,10,1026,1,1,1,0,30000,2,0.5,0.25,1,4,7,7,0,4,2.55676657584015,0,-3.33338889012312e-05,3,1,1,0.6999600079984,0.6999600079984,0.25,1,0,Female,0,1,1,2,1,1,1,3873,969,0,0,0,50,10,1,5,40,5,0,0.6999800019998,2
1026,6,Anonymised,595.487,1,Anonymised,3,2,2,2,3,3,800,1,£1.00,1,0,2,4,10,10,10,10,11,11,11,2,2,1,1,1,4,2500,10,1026,1,1,1,0,30000,2,0.5,0.25,1,4,7,7,0,4,2.55676657584015,0,-3.33338889012312e-05,3,1,1,0.6999600079984,0.6999600079984,0.25,1,0,Female,0,1,2,1,1,1,1,3874,969,0,0,0,5,90,2.5,10,10,0.5,0,0.6999800019998,2
1026,6,Anonymised,595.487,1,Anonymised,3,2,2,2,3,3,800,1,£1.00,1,0,2,4,10,10,10,10,11,11,11,2,2,1,1,1,4,2500,10,1026,1,1,1,0,30000,2,0.5,0.25,1,4,7,7,0,4,2.55676657584015,0,-3.33338889012312e-05,3,1,1,0.6999600079984,0.6999600079984,0.25,1,0,Female,0,1,3,3,1,1,1,3875,969,0,0,0,50,90,2.5,5,40,1,0,0.6999800019998,2
1026,6,Anonymised,595.487,1,Anonymised,3,2,2,2,3,3,800,1,£1.00,1,0,2,4,10,10,10,10,11,11,11,2,2,1,1,1,4,2500,10,1026,1,1,1,0,30000,2,0.5,0.25,1,4,7,7,0,4,2.55676657584015,0,-3.33338889012312e-05,3,1,1,0.6999600079984,0.6999600079984,0.25,1,0,Female,0,1,4,1,1,1,1,3876,969,0,0,0,50,40,2.5,10,90,5,0,0.6999800019998,2
1074,6,Anonymised,285.846,3,Anonymised,1,3,3,2,3,3,400,2,£5.00,1,0,1,0,11,9,9,7,11,11,11,4,3,1,0,1,5,1750,10,1074,0,1,5,0,21000,2,0.5,0.25,0,6,8,8,1,5,2.55676657584015,2,-0.000238123587266419,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,1,3,1,1,1,3877,970,0,0,0,5,10,1,10,90,2.5,1,0.7999700029997,2
1074,6,Anonymised,285.846,3,Anonymised,1,3,3,2,3,3,400,2,£5.00,1,0,1,0,11,9,9,7,11,11,11,4,3,1,0,1,5,1750,10,1074,0,1,5,0,21000,2,0.5,0.25,0,6,8,8,1,5,2.55676657584015,2,-0.000238123587266419,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,2,3,1,1,1,3878,970,0,0,0,10,40,5,50,10,0.5,1,0.7999700029997,2
1074,6,Anonymised,285.846,3,Anonymised,1,3,3,2,3,3,400,2,£5.00,1,0,1,0,11,9,9,7,11,11,11,4,3,1,0,1,5,1750,10,1074,0,1,5,0,21000,2,0.5,0.25,0,6,8,8,1,5,2.55676657584015,2,-0.000238123587266419,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,3,1,1,1,1,3879,970,0,0,0,50,40,1,5,10,0.5,1,0.7999700029997,2
1074,6,Anonymised,285.846,3,Anonymised,1,3,3,2,3,3,400,2,£5.00,1,0,1,0,11,9,9,7,11,11,11,4,3,1,0,1,5,1750,10,1074,0,1,5,0,21000,2,0.5,0.25,0,6,8,8,1,5,2.55676657584015,2,-0.000238123587266419,4,2,1,0.799940011997601,0.799940011997601,0.25,1,1,Male,1,0,4,1,1,1,1,3880,970,0,0,0,10,10,0.5,50,40,1,1,0.7999700029997,2
1053,6,Anonymised,387.654,3,Anonymised,2,3,5,3,4,4,400,5,£30.00,1,0,1,0,11,7,10,7,9,10,11,3,3,1,1,1,4,5000,10,1053,0,1,30,0,60000,3,1.5,2.25,1,8,8,10,2,8,2.55676657584015,0,-0.000500125041682243,8,2,3,0.999900019996001,0.799940011997601,2.25,1,0,Male,1,1,1,3,1,1,1,3881,971,0,0,0,5,10,1,10,90,2.5,1,0.8999600039996,6
1053,6,Anonymised,387.654,3,Anonymised,2,3,5,3,4,4,400,5,£30.00,1,0,1,0,11,7,10,7,9,10,11,3,3,1,1,1,4,5000,10,1053,0,1,30,0,60000,3,1.5,2.25,1,8,8,10,2,8,2.55676657584015,0,-0.000500125041682243,8,2,3,0.999900019996001,0.799940011997601,2.25,1,0,Male,1,1,2,1,1,1,1,3882,971,0,0,0,10,40,5,50,10,0.5,1,0.8999600039996,6
1053,6,Anonymised,387.654,3,Anonymised,2,3,5,3,4,4,400,5,£30.00,1,0,1,0,11,7,10,7,9,10,11,3,3,1,1,1,4,5000,10,1053,0,1,30,0,60000,3,1.5,2.25,1,8,8,10,2,8,2.55676657584015,0,-0.000500125041682243,8,2,3,0.999900019996001,0.799940011997601,2.25,1,0,Male,1,1,3,3,1,1,1,3883,971,0,0,0,50,40,1,5,10,0.5,1,0.8999600039996,6
1053,6,Anonymised,387.654,3,Anonymised,2,3,5,3,4,4,400,5,£30.00,1,0,1,0,11,7,10,7,9,10,11,3,3,1,1,1,4,5000,10,1053,0,1,30,0,60000,3,1.5,2.25,1,8,8,10,2,8,2.55676657584015,0,-0.000500125041682243,8,2,3,0.999900019996001,0.799940011997601,2.25,1,0,Male,1,1,4,3,1,1,1,3884,971,0,0,0,10,10,0.5,50,40,1,1,0.8999600039996,6
1008,6,Anonymised,715.166,5,Anonymised,1,1,2,3,0,5,600,5,£30.00,1,0,2,4,9,3,7,6,8,9,10,3,3,0,0,0,5,5000,10,1008,0,1,30,0,60000,3,1.5,2.25,6.5,3,6,7,-1,5,2.55676657584015,-3,-0.000500125041682243,5,-1,3,0.6999600079984,0.5999800039992,2.25,1,1,Male,1,0,1,1,1,1,1,3885,972,0,0,0,50,10,1,5,40,5,1,0.64998500149985,6
1008,6,Anonymised,715.166,5,Anonymised,1,1,2,3,0,5,600,5,£30.00,1,0,2,4,9,3,7,6,8,9,10,3,3,0,0,0,5,5000,10,1008,0,1,30,0,60000,3,1.5,2.25,6.5,3,6,7,-1,5,2.55676657584015,-3,-0.000500125041682243,5,-1,3,0.6999600079984,0.5999800039992,2.25,1,1,Male,1,0,2,3,1,1,1,3886,972,0,0,0,5,90,2.5,10,10,0.5,1,0.64998500149985,6
1008,6,Anonymised,715.166,5,Anonymised,1,1,2,3,0,5,600,5,£30.00,1,0,2,4,9,3,7,6,8,9,10,3,3,0,0,0,5,5000,10,1008,0,1,30,0,60000,3,1.5,2.25,6.5,3,6,7,-1,5,2.55676657584015,-3,-0.000500125041682243,5,-1,3,0.6999600079984,0.5999800039992,2.25,1,1,Male,1,0,3,3,1,1,1,3887,972,0,0,0,50,90,2.5,5,40,1,1,0.64998500149985,6
1008,6,Anonymised,715.166,5,Anonymised,1,1,2,3,0,5,600,5,£30.00,1,0,2,4,9,3,7,6,8,9,10,3,3,0,0,0,5,5000,10,1008,0,1,30,0,60000,3,1.5,2.25,6.5,3,6,7,-1,5,2.55676657584015,-3,-0.000500125041682243,5,-1,3,0.6999600079984,0.5999800039992,2.25,1,1,Male,1,0,4,1,1,1,1,3888,972,0,0,0,50,40,2.5,10,90,5,1,0.64998500149985,6
963,6,Anonymised,862.233,5,Anonymised,1,4,4,2,5,5,800,5,£30.00,1,0,2,4,11,10,10,9,9,11,11,3,3,0,1,1,5,2250,10,963,1,1,30,0,27000,2,0.5,0.25,1,8,9,9,2,6,2.55676657584015,1,-0.00111172885269043,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,0,1,3,1,1,1,3889,973,0,0,0,50,10,1,5,40,5,1,0.8999600039996,2
963,6,Anonymised,862.233,5,Anonymised,1,4,4,2,5,5,800,5,£30.00,1,0,2,4,11,10,10,9,9,11,11,3,3,0,1,1,5,2250,10,963,1,1,30,0,27000,2,0.5,0.25,1,8,9,9,2,6,2.55676657584015,1,-0.00111172885269043,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,0,2,2,1,1,1,3890,973,0,0,0,5,90,2.5,10,10,0.5,1,0.8999600039996,2
963,6,Anonymised,862.233,5,Anonymised,1,4,4,2,5,5,800,5,£30.00,1,0,2,4,11,10,10,9,9,11,11,3,3,0,1,1,5,2250,10,963,1,1,30,0,27000,2,0.5,0.25,1,8,9,9,2,6,2.55676657584015,1,-0.00111172885269043,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,0,3,2,1,1,1,3891,973,0,0,0,50,90,2.5,5,40,1,1,0.8999600039996,2
963,6,Anonymised,862.233,5,Anonymised,1,4,4,2,5,5,800,5,£30.00,1,0,2,4,11,10,10,9,9,11,11,3,3,0,1,1,5,2250,10,963,1,1,30,0,27000,2,0.5,0.25,1,8,9,9,2,6,2.55676657584015,1,-0.00111172885269043,5,3,1,0.899920015996801,0.899920015996801,0.25,1,1,Female,0,0,4,3,1,1,1,3892,973,0,0,0,50,40,2.5,10,90,5,1,0.8999600039996,2
1090,6,Anonymised,200.482,1,Anonymised,1,3,2,2,3,3,200,4,£20.00,1,0,2,4,8,5,9,5,6,7,9,4,2,1,0,1,4,4500,10,1090,0,1,20,0,54000,2,0.5,0.25,1,5,8,7,0,4,2.55676657584015,0,-0.000370438974415772,3,1,1,0.6999600079984,0.799940011997601,0.25,1,0,Male,1,0,1,2,1,1,1,3893,974,0,0,0,50,10,1,5,40,5,0,0.74997500249975,2
1090,6,Anonymised,200.482,1,Anonymised,1,3,2,2,3,3,200,4,£20.00,1,0,2,4,8,5,9,5,6,7,9,4,2,1,0,1,4,4500,10,1090,0,1,20,0,54000,2,0.5,0.25,1,5,8,7,0,4,2.55676657584015,0,-0.000370438974415772,3,1,1,0.6999600079984,0.799940011997601,0.25,1,0,Male,1,0,2,2,1,1,1,3894,974,0,0,0,5,90,2.5,10,10,0.5,0,0.74997500249975,2
1090,6,Anonymised,200.482,1,Anonymised,1,3,2,2,3,3,200,4,£20.00,1,0,2,4,8,5,9,5,6,7,9,4,2,1,0,1,4,4500,10,1090,0,1,20,0,54000,2,0.5,0.25,1,5,8,7,0,4,2.55676657584015,0,-0.000370438974415772,3,1,1,0.6999600079984,0.799940011997601,0.25,1,0,Male,1,0,3,1,1,1,1,3895,974,0,0,0,50,90,2.5,5,40,1,0,0.74997500249975,2
1090,6,Anonymised,200.482,1,Anonymised,1,3,2,2,3,3,200,4,£20.00,1,0,2,4,8,5,9,5,6,7,9,4,2,1,0,1,4,4500,10,1090,0,1,20,0,54000,2,0.5,0.25,1,5,8,7,0,4,2.55676657584015,0,-0.000370438974415772,3,1,1,0.6999600079984,0.799940011997601,0.25,1,0,Male,1,0,4,3,1,1,1,3896,974,0,0,0,50,40,2.5,10,90,5,0,0.74997500249975,2
1104,6,Anonymised,142.528,1,Anonymised,1,1,1,2,1,2,500,10,£80.00,2,0,1,0,6,4,7,4,6,5,5,3,3,1,1,1,4,1250,10,1104,0,0,80,0,15000,2,0.5,0.25,0.5,2,6,6,-1,3,2.55676657584015,0,-0.00534760632659524,2,0,1,0.5999800039992,0.5999800039992,0.25,1,0,Male,1,0,1,1,1,1,1,3897,975,0,0,0,5,10,1,10,90,2.5,0,0.5999900009999,2
1104,6,Anonymised,142.528,1,Anonymised,1,1,1,2,1,2,500,10,£80.00,2,0,1,0,6,4,7,4,6,5,5,3,3,1,1,1,4,1250,10,1104,0,0,80,0,15000,2,0.5,0.25,0.5,2,6,6,-1,3,2.55676657584015,0,-0.00534760632659524,2,0,1,0.5999800039992,0.5999800039992,0.25,1,0,Male,1,0,2,1,1,1,1,3898,975,0,0,0,10,40,5,50,10,0.5,0,0.5999900009999,2
1104,6,Anonymised,142.528,1,Anonymised,1,1,1,2,1,2,500,10,£80.00,2,0,1,0,6,4,7,4,6,5,5,3,3,1,1,1,4,1250,10,1104,0,0,80,0,15000,2,0.5,0.25,0.5,2,6,6,-1,3,2.55676657584015,0,-0.00534760632659524,2,0,1,0.5999800039992,0.5999800039992,0.25,1,0,Male,1,0,3,1,1,1,1,3899,975,0,0,0,50,40,1,5,10,0.5,0,0.5999900009999,2
1104,6,Anonymised,142.528,1,Anonymised,1,1,1,2,1,2,500,10,£80.00,2,0,1,0,6,4,7,4,6,5,5,3,3,1,1,1,4,1250,10,1104,0,0,80,0,15000,2,0.5,0.25,0.5,2,6,6,-1,3,2.55676657584015,0,-0.00534760632659524,2,0,1,0.5999800039992,0.5999800039992,0.25,1,0,Male,1,0,4,1,1,1,1,3900,975,0,0,0,10,10,0.5,50,40,1,0,0.5999900009999,2
988,6,Anonymised,839.937,6,Anonymised,1,3,2,3,2,2,400,1,£1.00,2,0,2,4,11,11,9,8,9,9,10,3,3,0,0,1,2,750,10,988,1,0,1,0,9000,3,1.5,2.25,0,5,8,7,-1,5,2.55676657584015,3,-0.000111117284407854,5,-1,3,0.6999600079984,0.799940011997601,2.25,1,0,Female,0,0,1,1,1,1,1,3901,976,0,0,0,50,10,1,5,40,5,1,0.74997500249975,6
988,6,Anonymised,839.937,6,Anonymised,1,3,2,3,2,2,400,1,£1.00,2,0,2,4,11,11,9,8,9,9,10,3,3,0,0,1,2,750,10,988,1,0,1,0,9000,3,1.5,2.25,0,5,8,7,-1,5,2.55676657584015,3,-0.000111117284407854,5,-1,3,0.6999600079984,0.799940011997601,2.25,1,0,Female,0,0,2,3,1,1,1,3902,976,0,0,0,5,90,2.5,10,10,0.5,1,0.74997500249975,6
