"","Choice","IP","DURATION","Gender","Postcode","Ethnicity","MeanExpectedCurrent","MeanExpectedFuture","Variance","MeanExpectedBest","MeanExpectedWorst","block","design_offset","WaterBills","BidLevelFrequency","Bid","WaterBills.1","Q16_ClimateCurrentSelf","Q16_MicroplasticsCurrentEnvironment","Q16_MicroplasticsCurrentSelf","Q16_MicroplasticsTen","Q16_MicroplasticsTwentyFive","Q16_MicroplasticsFifty","Q17_PandemicEnvironment","Q17_PandemicMicroplastics","Coronavirus","Charity","Consequentiality","Education","Understanding","RID.1","CV","av_B","av_C","ID","Respondent","Performance_A","Emission_A","Price_A","Performance_B","Emission_B","Price_B","Performance_C","Emission_C","Price_C","Order"
"1048",3,"acb.38.02.8",423.45,0,"L259SD",1,2,2,2,2,5,1,0,0,1,1,NA,9,9,9,10,10,10,3,3,1,0,1,4,10,317,1,1,1,1048,262,0,0,0,10,10,0.5,50,40,1,1
"1049",3,"c4.0c07.4.d",492.598,0,"Hd2 2bq",1,4,4,2,3,5,2,4,400,6,40,1,9,11,10,11,11,11,3,3,0,0,1,5,9,305,1,1,1,1049,263,0,0,0,50,10,1,5,40,5,1
"1050",2,"c4.0c07.4.d",492.598,0,"Hd2 2bq",1,4,4,2,3,5,2,4,400,6,40,1,9,11,10,11,11,11,3,3,0,0,1,5,9,305,1,1,1,1050,263,0,0,0,5,90,2.5,10,10,0.5,1
"1051",3,"c4.0c07.4.d",492.598,0,"Hd2 2bq",1,4,4,2,3,5,2,4,400,6,40,1,9,11,10,11,11,11,3,3,0,0,1,5,9,305,1,1,1,1051,263,0,0,0,50,90,2.5,5,40,1,1
"1052",3,"c4.0c07.4.d",492.598,0,"Hd2 2bq",1,4,4,2,3,5,2,4,400,6,40,1,9,11,10,11,11,11,3,3,0,0,1,5,9,305,1,1,1,1052,263,0,0,0,50,40,2.5,10,90,5,1
"1053",3,"9b.8ad.95.3",205.44,0,"NG10 4BL",1,1,2,3,2,2,1,0,600,1,1,2,6,7,6,8,8,9,3,3,0,0,0,4,7,343,0,1,1,1053,264,0,0,0,5,10,1,10,90,2.5,1
"1054",1,"9b.8ad.95.3",205.44,0,"NG10 4BL",1,1,2,3,2,2,1,0,600,1,1,2,6,7,6,8,8,9,3,3,0,0,0,4,7,343,0,1,1,1054,264,0,0,0,10,40,5,50,10,0.5,1
"1055",2,"9b.8ad.95.3",205.44,0,"NG10 4BL",1,1,2,3,2,2,1,0,600,1,1,2,6,7,6,8,8,9,3,3,0,0,0,4,7,343,0,1,1,1055,264,0,0,0,50,40,1,5,10,0.5,1
"1056",3,"9b.8ad.95.3",205.44,0,"NG10 4BL",1,1,2,3,2,2,1,0,600,1,1,2,6,7,6,8,8,9,3,3,0,0,0,4,7,343,0,1,1,1056,264,0,0,0,10,10,0.5,50,40,1,1
"1057",2,"934d.78.d.3",220.554,0,"NG72BZ",1,3,3,2,4,5,2,4,0,5,30,NA,8,10,7,9,10,10,3,3,0,1,0,5,9,340,1,1,1,1057,265,0,0,0,50,10,1,5,40,5,1
"1058",2,"934d.78.d.3",220.554,0,"NG72BZ",1,3,3,2,4,5,2,4,0,5,30,NA,8,10,7,9,10,10,3,3,0,1,0,5,9,340,1,1,1,1058,265,0,0,0,5,90,2.5,10,10,0.5,1
"1059",3,"934d.78.d.3",220.554,0,"NG72BZ",1,3,3,2,4,5,2,4,0,5,30,NA,8,10,7,9,10,10,3,3,0,1,0,5,9,340,1,1,1,1059,265,0,0,0,50,90,2.5,5,40,1,1
"1060",2,"934d.78.d.3",220.554,0,"NG72BZ",1,3,3,2,4,5,2,4,0,5,30,NA,8,10,7,9,10,10,3,3,0,1,0,5,9,340,1,1,1,1060,265,0,0,0,50,40,2.5,10,90,5,1
"1061",2,"9.358.2f8.c",500.148,0,"DL3 8NJ",1,1,2,4,0,1,2,4,200,6,40,1,8,9,7,10,10,11,3,3,0,1,1,5,8,307,1,1,1,1061,266,0,0,0,50,10,1,5,40,5,1
"1062",2,"9.358.2f8.c",500.148,0,"DL3 8NJ",1,1,2,4,0,1,2,4,200,6,40,1,8,9,7,10,10,11,3,3,0,1,1,5,8,307,1,1,1,1062,266,0,0,0,5,90,2.5,10,10,0.5,1
"1063",3,"9.358.2f8.c",500.148,0,"DL3 8NJ",1,1,2,4,0,1,2,4,200,6,40,1,8,9,7,10,10,11,3,3,0,1,1,5,8,307,1,1,1,1063,266,0,0,0,50,90,2.5,5,40,1,1
"1064",3,"9.358.2f8.c",500.148,0,"DL3 8NJ",1,1,2,4,0,1,2,4,200,6,40,1,8,9,7,10,10,11,3,3,0,1,1,5,8,307,1,1,1,1064,266,0,0,0,50,40,2.5,10,90,5,1
"1065",3,"9d62.0b.3.b",455.97,1,"S2 2rg",1,2,2,2,2,2,1,0,400,10,80,2,9,8,7,8,9,10,4,4,1,1,0,5,10,319,0,1,1,1065,267,0,0,0,5,10,1,10,90,2.5,1
"1066",1,"9d62.0b.3.b",455.97,1,"S2 2rg",1,2,2,2,2,2,1,0,400,10,80,2,9,8,7,8,9,10,4,4,1,1,0,5,10,319,0,1,1,1066,267,0,0,0,10,40,5,50,10,0.5,1
"1067",3,"9d62.0b.3.b",455.97,1,"S2 2rg",1,2,2,2,2,2,1,0,400,10,80,2,9,8,7,8,9,10,4,4,1,1,0,5,10,319,0,1,1,1067,267,0,0,0,50,40,1,5,10,0.5,1
"1068",2,"9d62.0b.3.b",455.97,1,"S2 2rg",1,2,2,2,2,2,1,0,400,10,80,2,9,8,7,8,9,10,4,4,1,1,0,5,10,319,0,1,1,1068,267,0,0,0,10,10,0.5,50,40,1,1
"1069",1,"97e.fa.28.c",666.628,0,"BA5 2ga",1,5,5,2,5,5,2,4,700,2,5,1,9,10,10,11,11,11,3,3,0,1,0,5,10,260,1,1,1,1069,268,0,0,0,50,10,1,5,40,5,1
"1070",2,"97e.fa.28.c",666.628,0,"BA5 2ga",1,5,5,2,5,5,2,4,700,2,5,1,9,10,10,11,11,11,3,3,0,1,0,5,10,260,1,1,1,1070,268,0,0,0,5,90,2.5,10,10,0.5,1
"1071",3,"97e.fa.28.c",666.628,0,"BA5 2ga",1,5,5,2,5,5,2,4,700,2,5,1,9,10,10,11,11,11,3,3,0,1,0,5,10,260,1,1,1,1071,268,0,0,0,50,90,2.5,5,40,1,1
"1072",1,"97e.fa.28.c",666.628,0,"BA5 2ga",1,5,5,2,5,5,2,4,700,2,5,1,9,10,10,11,11,11,3,3,0,1,0,5,10,260,1,1,1,1072,268,0,0,0,50,40,2.5,10,90,5,1
"1073",1,"97.5f4.72.c",266.216,0,"M14 5WH",1,2,2,3,-1,4,2,4,500,10,80,1,8,9,6,9,10,11,3,3,1,0,1,4,8,337,1,1,1,1073,269,0,0,0,50,10,1,5,40,5,1
"1074",2,"97.5f4.72.c",266.216,0,"M14 5WH",1,2,2,3,-1,4,2,4,500,10,80,1,8,9,6,9,10,11,3,3,1,0,1,4,8,337,1,1,1,1074,269,0,0,0,5,90,2.5,10,10,0.5,1
"1075",3,"97.5f4.72.c",266.216,0,"M14 5WH",1,2,2,3,-1,4,2,4,500,10,80,1,8,9,6,9,10,11,3,3,1,0,1,4,8,337,1,1,1,1075,269,0,0,0,50,90,2.5,5,40,1,1
"1076",1,"97.5f4.72.c",266.216,0,"M14 5WH",1,2,2,3,-1,4,2,4,500,10,80,1,8,9,6,9,10,11,3,3,1,0,1,4,8,337,1,1,1,1076,269,0,0,0,50,40,2.5,10,90,5,1
"1077",1,"90.29f.de.6",468.902,1,"SE13 6TH",1,4,3,3,3,3,1,0,300,10,80,1,7,11,8,11,11,11,3,3,1,1,1,5,10,321,1,1,1,1077,270,0,0,0,5,10,1,10,90,2.5,1
"1078",1,"90.29f.de.6",468.902,1,"SE13 6TH",1,4,3,3,3,3,1,0,300,10,80,1,7,11,8,11,11,11,3,3,1,1,1,5,10,321,1,1,1,1078,270,0,0,0,10,40,5,50,10,0.5,1
"1079",3,"90.29f.de.6",468.902,1,"SE13 6TH",1,4,3,3,3,3,1,0,300,10,80,1,7,11,8,11,11,11,3,3,1,1,1,5,10,321,1,1,1,1079,270,0,0,0,50,40,1,5,10,0.5,1
"1080",2,"90.29f.de.6",468.902,1,"SE13 6TH",1,4,3,3,3,3,1,0,300,10,80,1,7,11,8,11,11,11,3,3,1,1,1,5,10,321,1,1,1,1080,270,0,0,0,10,10,0.5,50,40,1,1
"1081",2,"97.5e.1aa.9",301.73,0,"St6 4ju",1,1,2,2,2,4,1,0,200,2,5,1,6,7,7,8,8,9,3,3,1,1,1,4,9,334,1,1,1,1081,271,0,0,0,5,10,1,10,90,2.5,1
"1082",1,"97.5e.1aa.9",301.73,0,"St6 4ju",1,1,2,2,2,4,1,0,200,2,5,1,6,7,7,8,8,9,3,3,1,1,1,4,9,334,1,1,1,1082,271,0,0,0,10,40,5,50,10,0.5,1
"1083",3,"97.5e.1aa.9",301.73,0,"St6 4ju",1,1,2,2,2,4,1,0,200,2,5,1,6,7,7,8,8,9,3,3,1,1,1,4,9,334,1,1,1,1083,271,0,0,0,50,40,1,5,10,0.5,1
"1084",2,"97.5e.1aa.9",301.73,0,"St6 4ju",1,1,2,2,2,4,1,0,200,2,5,1,6,7,7,8,8,9,3,3,1,1,1,4,9,334,1,1,1,1084,271,0,0,0,10,10,0.5,50,40,1,1
"1085",2,"97.ff5.2e.6",202.906,0,"YO23 5JB",1,3,4,2,5,5,1,0,400,6,40,1,6,9,8,9,10,11,4,3,1,0,1,4,9,349,1,1,1,1085,272,0,0,0,5,10,1,10,90,2.5,1
"1086",2,"97.ff5.2e.6",202.906,0,"YO23 5JB",1,3,4,2,5,5,1,0,400,6,40,1,6,9,8,9,10,11,4,3,1,0,1,4,9,349,1,1,1,1086,272,0,0,0,10,40,5,50,10,0.5,1
"1087",3,"97.ff5.2e.6",202.906,0,"YO23 5JB",1,3,4,2,5,5,1,0,400,6,40,1,6,9,8,9,10,11,4,3,1,0,1,4,9,349,1,1,1,1087,272,0,0,0,50,40,1,5,10,0.5,1
"1088",2,"97.ff5.2e.6",202.906,0,"YO23 5JB",1,3,4,2,5,5,1,0,400,6,40,1,6,9,8,9,10,11,4,3,1,0,1,4,9,349,1,1,1,1088,272,0,0,0,10,10,0.5,50,40,1,1
"1089",2,"934.0fc.5.0",643.788,1,"TS23 1NG",1,3,3,3,3,3,1,0,400,7,50,1,5,9,9,9,10,10,3,3,0,0,1,3,9,277,1,1,1,1089,273,0,0,0,5,10,1,10,90,2.5,1
"1090",1,"934.0fc.5.0",643.788,1,"TS23 1NG",1,3,3,3,3,3,1,0,400,7,50,1,5,9,9,9,10,10,3,3,0,0,1,3,9,277,1,1,1,1090,273,0,0,0,10,40,5,50,10,0.5,1
"1091",2,"934.0fc.5.0",643.788,1,"TS23 1NG",1,3,3,3,3,3,1,0,400,7,50,1,5,9,9,9,10,10,3,3,0,0,1,3,9,277,1,1,1,1091,273,0,0,0,50,40,1,5,10,0.5,1
"1092",3,"934.0fc.5.0",643.788,1,"TS23 1NG",1,3,3,3,3,3,1,0,400,7,50,1,5,9,9,9,10,10,3,3,0,0,1,3,9,277,1,1,1,1092,273,0,0,0,10,10,0.5,50,40,1,1
"1093",3,"974.0e.06.5",532.024,1,"PE19 8GR",5,4,4,2,4,4,2,4,400,7,50,1,11,11,11,11,11,11,5,5,1,1,0,4,10,314,1,1,1,1093,274,0,0,0,50,10,1,5,40,5,1
"1094",2,"974.0e.06.5",532.024,1,"PE19 8GR",5,4,4,2,4,4,2,4,400,7,50,1,11,11,11,11,11,11,5,5,1,1,0,4,10,314,1,1,1,1094,274,0,0,0,5,90,2.5,10,10,0.5,1
"1095",2,"974.0e.06.5",532.024,1,"PE19 8GR",5,4,4,2,4,4,2,4,400,7,50,1,11,11,11,11,11,11,5,5,1,1,0,4,10,314,1,1,1,1095,274,0,0,0,50,90,2.5,5,40,1,1
"1096",3,"974.0e.06.5",532.024,1,"PE19 8GR",5,4,4,2,4,4,2,4,400,7,50,1,11,11,11,11,11,11,5,5,1,1,0,4,10,314,1,1,1,1096,274,0,0,0,50,40,2.5,10,90,5,1
"1097",2,"97c1.c.aa.2",733.283,1,"W12 0uq",4,0,0,2,0,0,2,4,0,9,70,NA,10,9,9,9,9,9,3,3,1,0,1,5,8,259,1,1,1,1097,275,0,0,0,50,10,1,5,40,5,1
"1098",3,"97c1.c.aa.2",733.283,1,"W12 0uq",4,0,0,2,0,0,2,4,0,9,70,NA,10,9,9,9,9,9,3,3,1,0,1,5,8,259,1,1,1,1098,275,0,0,0,5,90,2.5,10,10,0.5,1
"1099",3,"97c1.c.aa.2",733.283,1,"W12 0uq",4,0,0,2,0,0,2,4,0,9,70,NA,10,9,9,9,9,9,3,3,1,0,1,5,8,259,1,1,1,1099,275,0,0,0,50,90,2.5,5,40,1,1
"1100",2,"97c1.c.aa.2",733.283,1,"W12 0uq",4,0,0,2,0,0,2,4,0,9,70,NA,10,9,9,9,9,9,3,3,1,0,1,5,8,259,1,1,1,1100,275,0,0,0,50,40,2.5,10,90,5,1
"1101",2,"9f.8b.f7a.8",539.153,1,"GU22 8xl",1,1,2,4,1,3,1,0,0,1,1,NA,7,8,7,9,10,10,3,3,0,0,1,5,10,315,1,1,1,1101,276,0,0,0,5,10,1,10,90,2.5,1
"1102",2,"9f.8b.f7a.8",539.153,1,"GU22 8xl",1,1,2,4,1,3,1,0,0,1,1,NA,7,8,7,9,10,10,3,3,0,0,1,5,10,315,1,1,1,1102,276,0,0,0,10,40,5,50,10,0.5,1
"1103",3,"9f.8b.f7a.8",539.153,1,"GU22 8xl",1,1,2,4,1,3,1,0,0,1,1,NA,7,8,7,9,10,10,3,3,0,0,1,5,10,315,1,1,1,1103,276,0,0,0,50,40,1,5,10,0.5,1
"1104",2,"9f.8b.f7a.8",539.153,1,"GU22 8xl",1,1,2,4,1,3,1,0,0,1,1,NA,7,8,7,9,10,10,3,3,0,0,1,5,10,315,1,1,1,1104,276,0,0,0,10,10,0.5,50,40,1,1
"1105",1,"9bbc.6.7b.2",591.062,0,"BT100EW",1,2,4,1,3,4,2,4,300,3,10,1,8,8,7,9,11,11,3,3,1,0,0,4,8,302,1,1,1,1105,277,0,0,0,50,10,1,5,40,5,1
"1106",2,"9bbc.6.7b.2",591.062,0,"BT100EW",1,2,4,1,3,4,2,4,300,3,10,1,8,8,7,9,11,11,3,3,1,0,0,4,8,302,1,1,1,1106,277,0,0,0,5,90,2.5,10,10,0.5,1
"1107",3,"9bbc.6.7b.2",591.062,0,"BT100EW",1,2,4,1,3,4,2,4,300,3,10,1,8,8,7,9,11,11,3,3,1,0,0,4,8,302,1,1,1,1107,277,0,0,0,50,90,2.5,5,40,1,1
"1108",3,"9bbc.6.7b.2",591.062,0,"BT100EW",1,2,4,1,3,4,2,4,300,3,10,1,8,8,7,9,11,11,3,3,1,0,0,4,8,302,1,1,1,1108,277,0,0,0,50,40,2.5,10,90,5,1
"1109",2,"42.a.d580.b",202.149,0,"le12 4sl",1,4,2,2,3,2,1,0,200,4,20,2,7,6,6,7,4,6,3,4,0,0,1,4,8,355,0,1,1,1109,278,0,0,0,5,10,1,10,90,2.5,1
"1110",3,"42.a.d580.b",202.149,0,"le12 4sl",1,4,2,2,3,2,1,0,200,4,20,2,7,6,6,7,4,6,3,4,0,0,1,4,8,355,0,1,1,1110,278,0,0,0,10,40,5,50,10,0.5,1
"1111",2,"42.a.d580.b",202.149,0,"le12 4sl",1,4,2,2,3,2,1,0,200,4,20,2,7,6,6,7,4,6,3,4,0,0,1,4,8,355,0,1,1,1111,278,0,0,0,50,40,1,5,10,0.5,1
"1112",1,"42.a.d580.b",202.149,0,"le12 4sl",1,4,2,2,3,2,1,0,200,4,20,2,7,6,6,7,4,6,3,4,0,0,1,4,8,355,0,1,1,1112,278,0,0,0,10,10,0.5,50,40,1,1
"1113",3,"14.8.7fd0.d",969.855,1,"N7 0SE",1,5,5,2,5,5,2,4,400,4,20,1,8,11,8,11,11,11,4,4,1,0,1,5,10,235,1,1,1,1113,279,0,0,0,50,10,1,5,40,5,1
"1114",2,"14.8.7fd0.d",969.855,1,"N7 0SE",1,5,5,2,5,5,2,4,400,4,20,1,8,11,8,11,11,11,4,4,1,0,1,5,10,235,1,1,1,1114,279,0,0,0,5,90,2.5,10,10,0.5,1
"1115",2,"14.8.7fd0.d",969.855,1,"N7 0SE",1,5,5,2,5,5,2,4,400,4,20,1,8,11,8,11,11,11,4,4,1,0,1,5,10,235,1,1,1,1115,279,0,0,0,50,90,2.5,5,40,1,1
"1116",3,"14.8.7fd0.d",969.855,1,"N7 0SE",1,5,5,2,5,5,2,4,400,4,20,1,8,11,8,11,11,11,4,4,1,0,1,5,10,235,1,1,1,1116,279,0,0,0,50,40,2.5,10,90,5,1
"1117",3,"ac.d6.dcb.2",517.887,1,"G52 3HH",1,4,4,2,4,3,2,4,200,8,60,1,10,10,10,11,10,10,3,3,1,0,1,3,10,322,1,1,1,1117,280,0,0,0,50,10,1,5,40,5,1
"1118",2,"ac.d6.dcb.2",517.887,1,"G52 3HH",1,4,4,2,4,3,2,4,200,8,60,1,10,10,10,11,10,10,3,3,1,0,1,3,10,322,1,1,1,1118,280,0,0,0,5,90,2.5,10,10,0.5,1
"1119",2,"ac.d6.dcb.2",517.887,1,"G52 3HH",1,4,4,2,4,3,2,4,200,8,60,1,10,10,10,11,10,10,3,3,1,0,1,3,10,322,1,1,1,1119,280,0,0,0,50,90,2.5,5,40,1,1
"1120",3,"ac.d6.dcb.2",517.887,1,"G52 3HH",1,4,4,2,4,3,2,4,200,8,60,1,10,10,10,11,10,10,3,3,1,0,1,3,10,322,1,1,1,1120,280,0,0,0,50,40,2.5,10,90,5,1
"1121",2,"8e09.b2.a.6",424.568,0,"S40 4lh",2,3,2,2,1,1,1,0,200,4,20,1,8,7,6,9,9,9,4,4,0,1,1,4,9,329,1,1,1,1121,281,0,0,0,5,10,1,10,90,2.5,1
"1122",3,"8e09.b2.a.6",424.568,0,"S40 4lh",2,3,2,2,1,1,1,0,200,4,20,1,8,7,6,9,9,9,4,4,0,1,1,4,9,329,1,1,1,1122,281,0,0,0,10,40,5,50,10,0.5,1
"1123",3,"8e09.b2.a.6",424.568,0,"S40 4lh",2,3,2,2,1,1,1,0,200,4,20,1,8,7,6,9,9,9,4,4,0,1,1,4,9,329,1,1,1,1123,281,0,0,0,50,40,1,5,10,0.5,1
"1124",2,"8e09.b2.a.6",424.568,0,"S40 4lh",2,3,2,2,1,1,1,0,200,4,20,1,8,7,6,9,9,9,4,4,0,1,1,4,9,329,1,1,1,1124,281,0,0,0,10,10,0.5,50,40,1,1
"1125",3,"90.2.69c8.d",251.231,0,"Ls27 9jh",1,3,3,3,1,1,1,0,200,7,50,2,9,10,8,7,8,8,3,3,1,0,1,5,10,350,0,1,1,1125,282,0,0,0,5,10,1,10,90,2.5,1
"1126",2,"90.2.69c8.d",251.231,0,"Ls27 9jh",1,3,3,3,1,1,1,0,200,7,50,2,9,10,8,7,8,8,3,3,1,0,1,5,10,350,0,1,1,1126,282,0,0,0,10,40,5,50,10,0.5,1
"1127",2,"90.2.69c8.d",251.231,0,"Ls27 9jh",1,3,3,3,1,1,1,0,200,7,50,2,9,10,8,7,8,8,3,3,1,0,1,5,10,350,0,1,1,1127,282,0,0,0,50,40,1,5,10,0.5,1
"1128",3,"90.2.69c8.d",251.231,0,"Ls27 9jh",1,3,3,3,1,1,1,0,200,7,50,2,9,10,8,7,8,8,3,3,1,0,1,5,10,350,0,1,1,1128,282,0,0,0,10,10,0.5,50,40,1,1
"1129",1,"97ce.6.58.8",672.039,1,"EN1 3SF",1,3,2,2,2,2,2,4,400,10,80,1,9,10,9,10,10,10,3,3,0,1,0,5,8,284,1,1,1,1129,283,0,0,0,50,10,1,5,40,5,1
"1130",2,"97ce.6.58.8",672.039,1,"EN1 3SF",1,3,2,2,2,2,2,4,400,10,80,1,9,10,9,10,10,10,3,3,0,1,0,5,8,284,1,1,1,1130,283,0,0,0,5,90,2.5,10,10,0.5,1
"1131",3,"97ce.6.58.8",672.039,1,"EN1 3SF",1,3,2,2,2,2,2,4,400,10,80,1,9,10,9,10,10,10,3,3,0,1,0,5,8,284,1,1,1,1131,283,0,0,0,50,90,2.5,5,40,1,1
"1132",3,"97ce.6.58.8",672.039,1,"EN1 3SF",1,3,2,2,2,2,2,4,400,10,80,1,9,10,9,10,10,10,3,3,0,1,0,5,8,284,1,1,1,1132,283,0,0,0,50,40,2.5,10,90,5,1
"1133",3,"9.7f.07b2.2",190.546,0,"Eh7 4lx",1,-1,-2,3,-2,-1,2,4,300,8,60,1,7,8,6,7,7,6,5,5,1,0,1,5,9,358,1,1,1,1133,284,0,0,0,50,10,1,5,40,5,1
"1134",2,"9.7f.07b2.2",190.546,0,"Eh7 4lx",1,-1,-2,3,-2,-1,2,4,300,8,60,1,7,8,6,7,7,6,5,5,1,0,1,5,9,358,1,1,1,1134,284,0,0,0,5,90,2.5,10,10,0.5,1
"1135",2,"9.7f.07b2.2",190.546,0,"Eh7 4lx",1,-1,-2,3,-2,-1,2,4,300,8,60,1,7,8,6,7,7,6,5,5,1,0,1,5,9,358,1,1,1,1135,284,0,0,0,50,90,2.5,5,40,1,1
"1136",2,"9.7f.07b2.2",190.546,0,"Eh7 4lx",1,-1,-2,3,-2,-1,2,4,300,8,60,1,7,8,6,7,7,6,5,5,1,0,1,5,9,358,1,1,1,1136,284,0,0,0,50,40,2.5,10,90,5,1
"1137",3,"9.14ce.58.3",281.806,0,"e13 9le",1,2,2,3,-2,5,2,4,300,6,40,1,7,11,10,9,9,10,3,3,1,0,1,4,10,353,1,1,1,1137,285,0,0,0,50,10,1,5,40,5,1
"1138",2,"9.14ce.58.3",281.806,0,"e13 9le",1,2,2,3,-2,5,2,4,300,6,40,1,7,11,10,9,9,10,3,3,1,0,1,4,10,353,1,1,1,1138,285,0,0,0,5,90,2.5,10,10,0.5,1
"1139",3,"9.14ce.58.3",281.806,0,"e13 9le",1,2,2,3,-2,5,2,4,300,6,40,1,7,11,10,9,9,10,3,3,1,0,1,4,10,353,1,1,1,1139,285,0,0,0,50,90,2.5,5,40,1,1
"1140",3,"9.14ce.58.3",281.806,0,"e13 9le",1,2,2,3,-2,5,2,4,300,6,40,1,7,11,10,9,9,10,3,3,1,0,1,4,10,353,1,1,1,1140,285,0,0,0,50,40,2.5,10,90,5,1
"1141",1,"97.5e6c.9.8",607.979,1,"CR05UU",3,2,2,3,-2,-3,1,0,400,2,5,1,7,9,7,10,9,9,3,3,1,1,1,4,9,316,1,1,1,1141,286,0,0,0,5,10,1,10,90,2.5,1
"1142",1,"97.5e6c.9.8",607.979,1,"CR05UU",3,2,2,3,-2,-3,1,0,400,2,5,1,7,9,7,10,9,9,3,3,1,1,1,4,9,316,1,1,1,1142,286,0,0,0,10,40,5,50,10,0.5,1
"1143",3,"97.5e6c.9.8",607.979,1,"CR05UU",3,2,2,3,-2,-3,1,0,400,2,5,1,7,9,7,10,9,9,3,3,1,1,1,4,9,316,1,1,1,1143,286,0,0,0,50,40,1,5,10,0.5,1
"1144",1,"97.5e6c.9.8",607.979,1,"CR05UU",3,2,2,3,-2,-3,1,0,400,2,5,1,7,9,7,10,9,9,3,3,1,1,1,4,9,316,1,1,1,1144,286,0,0,0,10,10,0.5,50,40,1,1
"1145",2,"9.3ce.d99.7",200.849,0,"Ch89jq",1,2,3,2,3,2,1,0,200,9,70,1,8,11,11,9,9,11,4,4,0,0,1,5,10,367,1,1,1,1145,287,0,0,0,5,10,1,10,90,2.5,1
"1146",1,"9.3ce.d99.7",200.849,0,"Ch89jq",1,2,3,2,3,2,1,0,200,9,70,1,8,11,11,9,9,11,4,4,0,0,1,5,10,367,1,1,1,1146,287,0,0,0,10,40,5,50,10,0.5,1
"1147",1,"9.3ce.d99.7",200.849,0,"Ch89jq",1,2,3,2,3,2,1,0,200,9,70,1,8,11,11,9,9,11,4,4,0,0,1,5,10,367,1,1,1,1147,287,0,0,0,50,40,1,5,10,0.5,1
"1148",2,"9.3ce.d99.7",200.849,0,"Ch89jq",1,2,3,2,3,2,1,0,200,9,70,1,8,11,11,9,9,11,4,4,0,0,1,5,10,367,1,1,1,1148,287,0,0,0,10,10,0.5,50,40,1,1
"1149",3,"91.8b9e.3.d",563.037,1,"B31 3te",2,-3,-3,4,-2,-1,1,0,300,7,50,1,3,4,2,6,6,6,2,2,0,0,0,5,9,324,1,1,1,1149,288,0,0,0,5,10,1,10,90,2.5,1
"1150",3,"91.8b9e.3.d",563.037,1,"B31 3te",2,-3,-3,4,-2,-1,1,0,300,7,50,1,3,4,2,6,6,6,2,2,0,0,0,5,9,324,1,1,1,1150,288,0,0,0,10,40,5,50,10,0.5,1
"1151",2,"91.8b9e.3.d",563.037,1,"B31 3te",2,-3,-3,4,-2,-1,1,0,300,7,50,1,3,4,2,6,6,6,2,2,0,0,0,5,9,324,1,1,1,1151,288,0,0,0,50,40,1,5,10,0.5,1
"1152",3,"91.8b9e.3.d",563.037,1,"B31 3te",2,-3,-3,4,-2,-1,1,0,300,7,50,1,3,4,2,6,6,6,2,2,0,0,0,5,9,324,1,1,1,1152,288,0,0,0,10,10,0.5,50,40,1,1
"1153",2,"9b85.e5.6.3",214.665,0,"LN7 6BX",1,5,2,1,3,2,2,4,400,2,5,1,6,11,9,11,11,11,3,3,0,1,1,5,10,373,1,1,1,1153,289,0,0,0,50,10,1,5,40,5,1
"1154",2,"9b85.e5.6.3",214.665,0,"LN7 6BX",1,5,2,1,3,2,2,4,400,2,5,1,6,11,9,11,11,11,3,3,0,1,1,5,10,373,1,1,1,1154,289,0,0,0,5,90,2.5,10,10,0.5,1
"1155",2,"9b85.e5.6.3",214.665,0,"LN7 6BX",1,5,2,1,3,2,2,4,400,2,5,1,6,11,9,11,11,11,3,3,0,1,1,5,10,373,1,1,1,1155,289,0,0,0,50,90,2.5,5,40,1,1
"1156",3,"9b85.e5.6.3",214.665,0,"LN7 6BX",1,5,2,1,3,2,2,4,400,2,5,1,6,11,9,11,11,11,3,3,0,1,1,5,10,373,1,1,1,1156,289,0,0,0,50,40,2.5,10,90,5,1
"1157",3,"1.487f.e9.3",766.507,0,"TR60HP",1,2,4,2,0,1,1,0,200,5,30,1,9,10,7,9,10,11,4,4,1,0,1,5,8,285,1,1,1,1157,290,0,0,0,5,10,1,10,90,2.5,1
"1158",2,"1.487f.e9.3",766.507,0,"TR60HP",1,2,4,2,0,1,1,0,200,5,30,1,9,10,7,9,10,11,4,4,1,0,1,5,8,285,1,1,1,1158,290,0,0,0,10,40,5,50,10,0.5,1
"1159",2,"1.487f.e9.3",766.507,0,"TR60HP",1,2,4,2,0,1,1,0,200,5,30,1,9,10,7,9,10,11,4,4,1,0,1,5,8,285,1,1,1,1159,290,0,0,0,50,40,1,5,10,0.5,1
"1160",3,"1.487f.e9.3",766.507,0,"TR60HP",1,2,4,2,0,1,1,0,200,5,30,1,9,10,7,9,10,11,4,4,1,0,1,5,8,285,1,1,1,1160,290,0,0,0,10,10,0.5,50,40,1,1
"1161",2,"4.ed5.878.f",557.739,0,"Tn38 9qe",1,5,3,2,3,5,1,0,500,3,10,1,9,11,10,10,11,11,3,4,1,0,0,5,10,326,1,1,1,1161,291,0,0,0,5,10,1,10,90,2.5,1
"1162",1,"4.ed5.878.f",557.739,0,"Tn38 9qe",1,5,3,2,3,5,1,0,500,3,10,1,9,11,10,10,11,11,3,4,1,0,0,5,10,326,1,1,1,1162,291,0,0,0,10,40,5,50,10,0.5,1
"1163",3,"4.ed5.878.f",557.739,0,"Tn38 9qe",1,5,3,2,3,5,1,0,500,3,10,1,9,11,10,10,11,11,3,4,1,0,0,5,10,326,1,1,1,1163,291,0,0,0,50,40,1,5,10,0.5,1
