"","RID","DURATION","Gender","AgeBracket","Ethnicity","MeanExpectedCurrent","MeanExpectedFuture","Variance","MeanExpectedBest","MeanExpectedWorst","block","design_offset","WaterBills","BidLevelFrequency","Bid","WaterBills.1","CouncilTax","Q16_ClimateCurrentEnvironment","Q16_ClimateCurrentSelf","Q16_MicroplasticsCurrentEnvironment","Q16_MicroplasticsCurrentSelf","Q16_MicroplasticsTen","Q16_MicroplasticsTwentyFive","Q16_MicroplasticsFifty","Q17_PandemicEnvironment","Q17_PandemicMicroplastics","Coronavirus","Charity","Consequentiality","Education","Income","Understanding","RID.1","Choice_1","Choice_2","Choice_3","Choice_4","A1X1_1","A1X1_2","A1X1_3","A1X1_4","A1X2_1","A1X2_2","A1X2_3","A1X2_4","A1X3_1","A1X3_2","A1X3_3","A1X3_4","A2X1_1","A2X1_2","A2X1_3","A2X1_4","A2X2_1","A2X2_2","A2X2_3","A2X2_4","A2X3_1","A2X3_2","A2X3_3","A2X3_4","A3X1_1","A3X1_2","A3X1_3","A3X1_4","A3X2_1","A3X2_2","A3X2_3","A3X2_4","A3X3_1","A3X3_2","A3X3_3","A3X3_4","CV","Order","Transform1","WhatWillScienceSay","VarianceUpperBound","VarianceLowerBound","EstimatedVariance","ModelWTP","b_Price.ID","b_Price.post.mean","b_Price.post.sd","b_Performance_10.ID","b_Performance_10.post.mean","b_Performance_10.post.sd","b_Performance_50.ID","b_Performance_50.post.mean","b_Performance_50.post.sd","b_Emissions_40.ID","b_Emissions_40.post.mean","b_Emissions_40.post.sd","b_Emissions_90.ID","b_Emissions_90.post.mean","b_Emissions_90.post.sd"
"273",277,643.788,1,5,1,3,3,3,3,3,1,0,400,7,50,1,NA,9,5,9,9,9,10,10,3,3,0,0,1,3,2250,9,277,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0224728558520586,3,3,3,0.5625,111.118000836488,273,-0.631620000964182,0.783061733971463,273,1.31949765966723,0.163123700452773,273,0.422696632219837,0.379217893389623,273,-0.737713741484027,0.663201403454809,273,-1.74890437506775,0.406053222008325
"274",314,532.024,1,2,5,4,4,2,4,4,2,4,400,7,50,1,NA,11,11,11,11,11,11,11,5,5,1,1,0,4,2500,10,314,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0202027073175195,4,1,1,0.0625,119.763232040418,274,-0.0563775301116745,0.0983687476289578,274,1.3118263717269,0.167979271010793,274,0.43270727276212,0.388268082259651,274,-0.590953377914109,0.651918875917683,274,-1.79735998131326,0.423348922945907
"275",259,733.283,1,2,4,0,0,2,0,0,2,4,0,9,70,NA,1,10,10,9,9,9,9,9,3,3,1,0,1,5,4500,8,259,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0156778127192298,0,1,1,0.0625,86.329738310664,275,-0.286214182510604,0.439430343990553,275,1.29829839784186,0.163962780050655,275,0.402355173379898,0.374838308516852,275,-0.65074033649808,0.666831656619951,275,-1.75832997971623,0.417815851536006
"276",315,539.153,1,3,1,1,2,4,1,3,1,0,0,1,1,NA,1,8,7,8,7,9,10,10,3,3,0,0,1,5,2500,10,315,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.000400080021339691,2,5,5,1.5625,107.92457287663,276,-0.0588360174926642,0.0997428869890304,276,1.30884792108056,0.156808208860073,276,0.432173307206641,0.375152111747295,276,-0.512398740315193,0.649126041182844,276,-1.78851373734039,0.411573016051915
"277",302,591.062,0,1,1,2,4,1,3,4,2,4,300,3,10,1,NA,11,8,8,7,9,11,11,3,3,1,0,0,4,1750,8,302,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00573067470898498,4,0,0,0,122.523413335196,277,-0.208761974226456,0.323090612643302,277,1.31855125162655,0.160124197337273,277,0.422620407033393,0.3789061635324,277,-0.553011549398096,0.648934751917712,277,-1.84885127539964,0.428905396412392
"278",355,202.149,0,1,1,4,2,2,3,2,1,0,200,4,20,2,NA,7,7,6,6,7,4,6,3,4,0,0,1,4,2250,8,355,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.00892863074430132,2,1,1,0.0625,104.320244088733,278,-0.444102546032103,0.516279252217248,278,1.31192350563833,0.171482199857025,278,0.438153452740318,0.374622120426875,278,-0.570447400519178,0.644114910778739,278,-1.77476017219068,0.425732698377059
"279",235,969.855,1,3,1,5,5,2,5,5,2,4,400,4,20,1,NA,11,8,11,8,11,11,11,4,4,1,0,1,5,1750,10,235,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0114943794257351,5,1,1,0.0625,130.544770063929,279,-0.0561443289842627,0.09262998932089,279,1.30376422762501,0.155894019095125,279,0.431963877409847,0.407336047657702,279,-0.591795793976299,0.647252562540202,279,-1.8164807792498,0.424976854140883
"280",322,517.887,1,5,1,4,4,2,4,3,2,4,200,8,60,1,NA,10,10,10,10,11,10,10,3,3,1,0,1,3,5000,10,322,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0120725812342692,4,1,1,0.0625,121.360175557277,280,-0.0609679403895353,0.102530653009813,280,1.30466819135045,0.165530637643089,280,0.418671336730203,0.386513890808477,280,-0.509968792728518,0.643484092426303,280,-1.83677367980009,0.406047002384625
"281",329,424.568,0,3,2,3,2,2,1,1,1,0,200,4,20,1,NA,9,8,7,6,9,9,9,4,4,0,1,1,4,1250,9,329,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0161293819298836,2,1,1,0.0625,102.963071989265,281,-0.167988694240313,0.26924619968002,281,1.304396343457,0.165918671762312,281,0.423361110849739,0.381389759637779,281,-0.482889738806165,0.660313085086406,281,-1.80128300934725,0.418693214563407
"282",350,251.231,0,4,1,3,3,3,1,1,1,0,200,7,50,2,NA,11,9,10,8,7,8,8,3,3,1,0,1,5,750,10,350,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0689928714869514,3,3,3,0.5625,102.275540519473,282,-0.0721714121245562,0.124361985106898,282,1.29443720736946,0.156710536505269,282,0.412087946455617,0.383169914684517,282,-0.599657200175087,0.639918817138521,282,-1.81729500469927,0.415259202754861
"283",284,672.039,1,4,1,3,2,2,2,2,2,4,400,10,80,1,NA,10,9,10,9,10,10,10,3,3,0,1,0,5,1250,8,284,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0661398025045449,2,1,1,0.0625,93.6955269543546,283,-0.196468718191378,0.315876149224727,283,1.30252717832045,0.167553837110167,283,0.419395756396876,0.369118208153019,283,-0.534874262859456,0.646580533646092,283,-1.83722128714478,0.41525533482282
"284",358,190.546,0,3,1,-1,-2,3,-2,-1,2,4,300,8,60,1,NA,9,7,8,6,7,7,6,5,5,1,0,1,5,4500,9,358,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0134230203321407,-2,3,3,0.5625,71.6968459422861,284,-0.0697385853757716,0.116678026559922,284,1.30386339178054,0.164400039114441,284,0.418334281602658,0.376315290790871,284,-0.592975153313378,0.6394816609811,284,-1.79347265380011,0.421884722532525
"285",353,281.806,0,1,1,2,2,3,-2,5,2,4,300,6,40,1,NA,10,7,11,10,9,9,10,3,3,1,0,1,4,2500,10,353,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0161293819298836,2,3,3,0.5625,103.619565861108,285,-0.0523082279568887,0.0911821322157476,285,1.30001497588752,0.170279540657223,285,0.423720436070305,0.351444468833972,285,-0.547568499923846,0.636983309661671,285,-1.80774779616776,0.417635629387346
"286",316,607.979,1,1,3,2,2,3,-2,-3,1,0,400,2,5,1,NA,10,7,9,7,10,9,9,3,3,1,1,1,4,250,9,316,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0202027073175195,2,3,3,0.5625,102.852757064688,286,-5.13912285785171,4.48437915156752,286,1.28519210526085,0.170263093110013,286,0.16584117182294,0.414206302864668,286,-0.209358975811847,0.48981988746721,286,-1.52303519102462,0.41167747841481
"287",367,200.849,0,2,1,2,3,2,3,2,1,0,200,9,70,1,NA,11,8,11,11,9,9,11,4,4,0,0,1,5,1750,10,367,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0408219945202552,3,1,1,0.0625,106.94074160514,287,-0.986426674976242,0.890563665699699,287,1.30716300402158,0.176239354256194,287,0.518463706941554,0.354394538063458,287,-0.303826146583993,0.610589261351803,287,-1.70476017364669,0.447850273386107
"288",324,563.037,1,4,2,-3,-3,4,-2,-1,1,0,300,7,50,1,NA,9,3,4,2,6,6,6,2,2,0,0,0,5,2750,9,324,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0183491386681965,-3,5,5,1.5625,64.6962002307251,288,-0.215592576967244,0.341832596077519,288,1.31276629150602,0.164102885073194,288,0.396194573382503,0.365757156377523,288,-0.603326740071722,0.63665755424796,288,-1.83377276307884,0.399436605670162
"289",373,214.665,0,6,1,5,2,1,3,2,2,4,400,2,5,1,NA,9,6,11,9,11,11,11,3,3,0,1,1,5,3500,10,373,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00142959280959443,2,0,0,0,105.656698561477,289,-0.129174872006021,0.220255835554415,289,1.30605952284643,0.158456964028632,289,0.406301542659717,0.385296026416658,289,-0.508799998569818,0.673634386129087,289,-1.81985788184808,0.438314529011985
"290",285,766.507,0,2,1,2,4,2,0,1,1,0,200,5,30,1,NA,11,9,10,7,9,10,11,4,4,1,0,1,5,750,8,285,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0408219945202552,4,1,1,0.0625,115.73667120036,290,-0.0677616375787747,0.121467666352248,290,1.3105226196116,0.159086130907974,290,0.412838859533892,0.352461366972747,290,-0.600889888193276,0.671442416074999,290,-1.81500452557389,0.410273585896806
"291",326,557.739,0,2,1,5,3,2,3,5,1,0,500,3,10,1,NA,9,9,11,10,10,11,11,3,4,1,0,0,5,2500,10,326,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00400802139753882,3,1,1,0.0625,114.008855970215,291,-0.46100278690832,0.526342562644169,291,1.3150443552804,0.159607396052359,291,0.412692566035368,0.394103671171569,291,-0.404669751407745,0.641632500696185,291,-1.74083062213053,0.39312875668456
"292",299,760.314,1,2,1,2,3,2,1,1,2,4,300,9,70,1,NA,10,8,9,7,8,9,10,4,3,1,0,1,5,3500,10,299,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0202027073175195,3,1,1,0.0625,110.884079022737,292,-0.132563038440502,0.215739023236932,292,1.30427564222827,0.157886962876017,292,0.393822181349871,0.388963661324918,292,-0.480285598410146,0.629952357349106,292,-1.8187097872306,0.408387663715511
"293",359,313.435,0,2,1,2,3,2,3,3,1,0,300,8,60,1,NA,11,11,9,9,9,9,10,4,3,0,0,0,5,3500,8,359,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.017291497110061,3,1,1,0.0625,111.444055737733,293,-0.56365854158257,0.639220124256064,293,1.30643943007,0.16457253848595,293,0.404506846113816,0.374683797148497,293,-0.415952807052472,0.624102474187929,293,-1.84722800186315,0.413333998320766
"294",380,245.19,0,1,1,2,2,3,1,3,2,4,0,6,40,NA,1,9,8,7,6,7,8,9,4,3,0,0,1,4,2500,10,380,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0161293819298836,2,3,3,0.5625,103.619565861108,294,-0.350287960550136,0.490974809548346,294,1.31123272471221,0.159029780124434,294,0.435465452409272,0.37246145210145,294,-0.47615367843548,0.617153207107175,294,-1.83788356384001,0.419198080395046
"295",276,844.321,0,4,1,5,5,1,5,5,2,4,800,4,20,1,NA,11,11,11,11,11,11,11,3,3,0,1,1,5,2250,10,276,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00892863074430132,5,0,0,0,130.970775387887,295,-0.052853021512088,0.0935478379664132,295,1.29761511711111,0.167075569826395,295,0.420251498499857,0.369860774090352,295,-0.583560400623462,0.664668091961038,295,-1.85484105565831,0.42941242538699
"296",360,318.826,0,1,1,4,1,2,1,1,2,4,300,9,70,1,NA,11,11,10,10,10,10,10,3,3,0,0,0,4,2500,8,360,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.028399474521698,1,1,1,0.0625,92.2445075625577,296,-0.0532370366101465,0.0945866666866675,296,1.31100422385108,0.151813784895076,296,0.429826980931756,0.396375430068236,296,-0.571578244556499,0.662787950463378,296,-1.81274048820377,0.443954866586022
"297",286,822.183,0,1,1,2,1,2,1,3,1,0,300,1,1,1,NA,10,8,9,7,8,9,10,3,3,1,0,0,5,4500,10,286,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.000222246917238848,1,1,1,0.0625,97.4042248343941,297,-2.07966970277083,1.19002722090898,297,1.26993895963119,0.189022509644697,297,0.341004752317194,0.368074681175995,297,-0.264878552361458,0.516192592201486,297,-1.98898088732491,0.366430625670532
"298",347,430.041,0,2,1,1,1,2,-1,3,2,4,400,7,50,1,NA,11,8,7,6,7,8,9,3,3,1,0,1,5,4500,9,347,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0111733005981252,1,1,1,0.0625,95.3875500718614,298,-0.057881055603452,0.101260565258607,298,1.30430874073045,0.157379232524497,298,0.440721601533801,0.375684610530929,298,-0.529316213844058,0.640418577261273,298,-1.81180313443453,0.416981033840212
"299",362,342.944,0,2,1,1,3,2,3,2,2,4,700,10,80,1,NA,11,6,9,6,8,10,11,3,4,0,1,0,3,4500,10,362,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0179377006866673,3,1,1,0.0625,111.319690213338,299,-0.0524236255662596,0.0924471219702002,299,1.30339270895817,0.16603929444577,299,0.427620364865156,0.369968020804177,299,-0.543115119531003,0.663056350670277,299,-1.8220542768072,0.406755343362888
"300",385,239.528,0,3,1,5,4,2,4,4,1,0,400,8,60,2,NA,11,10,11,10,10,10,10,3,3,1,1,0,5,250,9,385,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.27443684570176,4,1,1,0.0625,73.3133921865429,300,-0.617161618642959,0.712688699722376,300,1.30453243906203,0.168115269261922,300,0.406797459205257,0.37018968639834,300,-0.630679838530257,0.643179236749688,300,-1.83061719926241,0.408250424181248
"301",363,367.095,0,4,1,2,0,3,1,3,2,4,300,3,10,1,NA,8,6,7,6,8,8,9,3,3,0,0,1,5,3500,7,363,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00286123228103223,0,3,3,0.5625,89.2343352525383,301,-2.34486162716546,1.61249382583856,301,1.29494236743385,0.146448202733288,301,0.478449901731786,0.321006842233923,301,-0.742105043479277,0.533236058373955,301,-1.63822846235734,0.414551319028315
"302",383,277.615,0,2,1,-2,1,2,2,1,1,0,400,5,30,2,NA,7,8,8,8,7,6,5,4,3,0,0,1,3,4500,10,383,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.00668898815079665,1,1,1,0.0625,96.2116425279603,302,-0.704151309323736,0.820637356773748,302,1.31083328966816,0.158108698157172,302,0.434621656998171,0.379466529291077,302,-0.821152747220018,0.681905159641515,302,-1.71807362374819,0.419637931644759
"303",300,850.118,1,3,1,4,3,2,4,4,2,4,0,8,60,NA,2,11,7,11,7,7,9,8,3,3,1,0,0,5,250,10,300,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.27443684570176,3,1,1,0.0625,65.9156262660436,303,-0.0522062682461577,0.0936488745486564,303,1.30563053253331,0.162102752327999,303,0.431772012363662,0.373333102516565,303,-0.546882776944986,0.641320625714661,303,-1.82040247297947,0.403381054858577
"304",382,308.636,0,3,1,3,2,2,1,3,2,4,400,1,1,1,NA,11,11,11,11,11,11,11,4,4,1,0,1,5,3500,10,382,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.000285755109817069,2,1,1,0.0625,105.956290280325,304,-0.232377845192289,0.375860208801986,304,1.30779167359208,0.167673996921211,304,0.403003884063398,0.374232384655112,304,-0.606539435758599,0.64120988887594,304,-1.80560150764532,0.402306944254435
"305",403,171.41,0,2,1,2,1,2,2,3,1,0,300,6,40,1,NA,10,9,9,9,10,10,10,4,4,1,0,1,4,5000,8,403,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00803217169726427,1,1,1,0.0625,95.9645519987796,305,-0.747612100916986,0.900531350950509,305,1.31444560577834,0.164023529939361,305,0.403063360596165,0.367982192195928,305,-0.824608280867086,0.62532340830149,305,-1.75302502051291,0.391099964403591
"306",335,591.676,0,1,1,2,3,2,1,0,2,4,600,5,30,2,NA,8,6,4,2,8,9,10,2,1,1,0,0,4,3500,10,335,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.00860837453660016,3,1,1,0.0625,113.118833801366,306,-0.117159244346407,0.191760139256852,306,1.29328379188631,0.159409862440378,306,0.420178944195088,0.366968175584374,306,-0.539098669324014,0.649389847361054,306,-1.83209088047549,0.43253668096673
"307",391,237.426,0,5,1,4,0,1,0,0,2,4,500,4,20,2,NA,10,8,9,6,6,7,8,4,4,0,0,1,1,2250,10,391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.00892863074430132,0,0,0,0,87.4502786789604,307,-194.522786682316,887.493476315337,307,1.31834271565771,0.171712441821587,307,0.538547228415798,0.342942188692791,307,-0.404469112770507,0.558037247033605,307,-1.6800715014433,0.35211370812559
"308",370,367.558,0,5,1,5,2,2,2,3,1,0,0,10,80,NA,2,7,6,9,7,8,9,9,3,3,1,0,0,4,1750,10,370,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0467921615067589,2,1,1,0.0625,97.2467983860549,308,-0.172782789100707,0.269975296646132,308,1.30281989191361,0.164917912989826,308,0.426480716872731,0.362088725813481,308,-0.45931666511809,0.674441535501242,308,-1.77267967998674,0.40747029002289
"309",336,602.969,0,1,1,1,2,2,0,3,2,4,200,3,10,1,NA,10,5,8,6,7,3,1,3,3,0,1,0,3,1250,8,336,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.00803217169726427,2,1,1,0.0625,104.489583275697,309,-0.790142411574147,0.833985039817102,309,1.29588288540778,0.154763319555288,309,0.39410304817363,0.367883899499149,309,-0.598306420518724,0.632283647263454,309,-1.78474556602044,0.403216108026434
"310",379,368.335,0,2,1,5,5,2,5,5,1,0,300,9,70,2,NA,11,11,11,11,11,11,11,5,3,0,0,0,2,1750,10,379,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.0408219945202552,5,1,1,0.0625,124.709119331957,310,-0.0635966100077344,0.115037944195379,310,1.31472692030751,0.16006921628407,310,0.43067351536798,0.380480034087741,310,-0.584423371263482,0.643403132894437,310,-1.80951324613302,0.432697295174861
"311",371,402.058,0,1,1,2,1,3,1,1,1,0,400,2,5,1,NA,10,7,9,7,8,9,10,3,3,0,0,1,4,5000,9,371,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00100050033358353,1,3,3,0.5625,97.9051660476141,311,-2.65169036671762,1.27466872827806,311,1.32699547098699,0.148402208529975,311,0.630047496791759,0.341967113323601,311,-0.301406841619046,0.56689994807556,311,-1.62011010661228,0.40834993151598
"312",332,671.371,0,4,1,3,1,2,2,2,2,4,400,10,80,2,NA,10,8,10,8,11,10,10,3,3,0,0,1,4,1750,10,332,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.0467921615067589,1,1,1,0.0625,88.9298249041098,312,-3.90247476796163,2.16598827489157,312,1.32787370976482,0.164041459312399,312,0.568391009948391,0.308183418240581,312,-0.301196678642847,0.583595952893447,312,-1.61385459250914,0.449284831123172
"313",357,478.585,0,2,1,1,3,2,1,5,1,0,300,5,30,1,NA,9,7,9,7,8,8,9,3,3,0,0,0,5,3500,9,357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.00860837453660016,3,1,1,0.0625,113.118833801366,313,-70.5405916708911,170.443331749914,313,1.33881118126177,0.147797955724079,313,0.474132448012063,0.344078241025597,313,-0.314422522590363,0.547511614822503,313,-1.71536354480396,0.29966134294883
"314",410,189.381,0,1,3,2,2,2,2,2,2,4,0,4,20,NA,2,10,10,10,10,10,10,10,4,4,0,0,1,3,2500,9,410,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,0,1,-0.00803217169726427,2,1,1,0.0625,104.489583275697,314,-0.357475647604581,0.619564602948592,314,1.29455630562551,0.175537684190121,314,0.367996668027318,0.379420610657555,314,-0.639698393585932,0.669997221122624,314,-1.79166585090507,0.395617847387439
"315",393,294.104,0,1,3,2,2,3,0,0,2,4,0,8,60,NA,1,10,9,8,8,6,8,8,4,3,0,0,1,4,250,8,393,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.27443684570176,2,3,3,0.5625,59.4112380294366,315,-0.746588352149775,0.770275265818583,315,1.31038553161032,0.160128752162696,315,0.408303812138608,0.373759812269546,315,-0.580609972709036,0.622517946186458,315,-1.83815420068101,0.407621863208967
"316",423,144.042,0,1,1,3,3,2,3,3,1,0,600,10,80,1,NA,9,9,9,8,9,9,9,4,4,0,1,1,2,3500,8,423,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0231224174208543,3,1,1,0.0625,110.32325202864,316,-0.0599956222594534,0.0995649025228026,316,1.31492770786099,0.161732265302174,316,0.408247785001828,0.37900443289667,316,-0.586822718905468,0.680607389988971,316,-1.79938406574291,0.435445057824281
"317",397,309.419,0,4,1,4,3,2,3,3,1,0,500,7,50,1,NA,11,9,11,9,11,11,11,4,4,0,1,1,5,1250,10,397,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,1,1,-0.0408219945202552,3,1,1,0.0625,106.94074160514,317,-0.201163750567028,0.32545841190955,317,1.30098712088728,0.156116657525656,317,0.411744770677879,0.37072791521519,317,-0.630735247018657,0.621131933122038,317,-1.77064971012578,0.413454838765271
"318",394,325.689,0,3,1,5,5,2,5,5,2,4,400,8,60,1,NA,11,11,11,11,11,11,11,4,3,0,1,1,5,2250,10,394,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,3,2,2,3,3,3,1,2,1,2,2,1,2,3,4,1,2,4,1,1,-0.0270286723879193,5,1,1,0.0625,127.446549608948,318,-0.0485817837159716,0.0907901427269522,318,1.30905774180129,0.167487228010294,318,0.407757361979782,0.373943960230027,318,-0.533903329949484,0.641579330867859,318,-1.79471100031858,0.404487826950748
"319",392,333.345,0,3,1,3,3,2,3,3,1,0,300,10,80,2,NA,9,8,9,8,9,8,9,3,3,0,0,1,2,750,7,392,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,1,2,4,2,1,2,3,1,3,3,1,1,2,3,1,1,2,0,1,-0.112795494145344,3,1,1,0.0625,93.524522882419,319,-0.424160575480821,0.545669453236169,319,1.3094107028095,0.161864814808565,319,0.421432570428419,0.395052287803105,319,-0.375176733971724,0.642817772132928,319,-1.76971243945024,0.388448559720644
