"","X","Task","Choice","RID","DURATION","Gender","AgeBracket","Postcode","Ethnicity","MeanExpectedCurrent","MeanExpectedFuture","Variance","MeanExpectedBest","MeanExpectedWorst","WaterBills","BidLevelFrequency","Bid","WaterBills.1","CouncilTax","block","design_offset","Q16_ClimateCurrentEnvironment","Q16_ClimateCurrentSelf","Q16_MicroplasticsCurrentEnvironment","Q16_MicroplasticsCurrentSelf","Q16_MicroplasticsTen","Q16_MicroplasticsTwentyFive","Q16_MicroplasticsFifty","Q17_PandemicEnvironment","Q17_PandemicMicroplastics","Coronavirus","Charity","Consequentiality","Education","Income","Understanding","RID.1","CV","av_A","av_B","av_C","ID","Respondent","Performance_A","Emission_A","Price_A","Performance_B","Emission_B","Price_B","Performance_C","Emission_C","Price_C"
"2812","X735.3",4,1,754,417.792,1,1,"Ha1 2ra",2,2,2,3,-2,4,300,3,10,1,NA,1,0,3,1,10,11,2,8,8,3,3,1,0,0,4,3500,10,754,1,1,1,1,2812,703,0,0,0,10,10,0.5,50,40,1
"2813","X736",1,3,775,326.01,1,3,"cf311tl",1,3,5,1,4,4,300,2,5,1,NA,1,0,11,9,11,9,11,11,11,3,3,0,1,1,5,2750,10,775,1,1,1,1,2813,704,0,0,0,5,10,1,10,90,2.5
"2814","X736.1",2,2,775,326.01,1,3,"cf311tl",1,3,5,1,4,4,300,2,5,1,NA,1,0,11,9,11,9,11,11,11,3,3,0,1,1,5,2750,10,775,1,1,1,1,2814,704,0,0,0,10,40,5,50,10,0.5
"2815","X736.2",3,3,775,326.01,1,3,"cf311tl",1,3,5,1,4,4,300,2,5,1,NA,1,0,11,9,11,9,11,11,11,3,3,0,1,1,5,2750,10,775,1,1,1,1,2815,704,0,0,0,50,40,1,5,10,0.5
"2816","X736.3",4,2,775,326.01,1,3,"cf311tl",1,3,5,1,4,4,300,2,5,1,NA,1,0,11,9,11,9,11,11,11,3,3,0,1,1,5,2750,10,775,1,1,1,1,2816,704,0,0,0,10,10,0.5,50,40,1
"2817","X737",1,2,747,462.671,1,1,"RG1 1ED",1,2,3,3,0,5,300,7,50,1,NA,2,4,11,7,11,9,11,11,11,5,5,1,1,1,5,3500,7,747,1,1,1,1,2817,705,0,0,0,50,10,1,5,40,5
"2818","X737.1",2,2,747,462.671,1,1,"RG1 1ED",1,2,3,3,0,5,300,7,50,1,NA,2,4,11,7,11,9,11,11,11,5,5,1,1,1,5,3500,7,747,1,1,1,1,2818,705,0,0,0,5,90,2.5,10,10,0.5
"2819","X737.2",3,2,747,462.671,1,1,"RG1 1ED",1,2,3,3,0,5,300,7,50,1,NA,2,4,11,7,11,9,11,11,11,5,5,1,1,1,5,3500,7,747,1,1,1,1,2819,705,0,0,0,50,90,2.5,5,40,1
"2820","X737.3",4,2,747,462.671,1,1,"RG1 1ED",1,2,3,3,0,5,300,7,50,1,NA,2,4,11,7,11,9,11,11,11,5,5,1,1,1,5,3500,7,747,1,1,1,1,2820,705,0,0,0,50,40,2.5,10,90,5
"2821","X738",1,3,769,370.341,1,3,"Ne29 8hh",1,4,5,2,4,4,200,1,1,1,NA,1,0,10,7,10,7,11,11,11,4,3,1,0,1,5,3500,10,769,1,1,1,1,2821,706,0,0,0,5,10,1,10,90,2.5
"2822","X738.1",2,3,769,370.341,1,3,"Ne29 8hh",1,4,5,2,4,4,200,1,1,1,NA,1,0,10,7,10,7,11,11,11,4,3,1,0,1,5,3500,10,769,1,1,1,1,2822,706,0,0,0,10,40,5,50,10,0.5
"2823","X738.2",3,3,769,370.341,1,3,"Ne29 8hh",1,4,5,2,4,4,200,1,1,1,NA,1,0,10,7,10,7,11,11,11,4,3,1,0,1,5,3500,10,769,1,1,1,1,2823,706,0,0,0,50,40,1,5,10,0.5
"2824","X738.3",4,2,769,370.341,1,3,"Ne29 8hh",1,4,5,2,4,4,200,1,1,1,NA,1,0,10,7,10,7,11,11,11,4,3,1,0,1,5,3500,10,769,1,1,1,1,2824,706,0,0,0,10,10,0.5,50,40,1
"2825","X739",1,3,773,351.422,0,2,"cf242tt",1,4,4,2,4,4,0,5,30,NA,1,1,0,11,11,11,11,11,11,11,3,3,1,0,0,5,2250,10,773,1,1,1,1,2825,707,0,0,0,5,10,1,10,90,2.5
"2826","X739.1",2,2,773,351.422,0,2,"cf242tt",1,4,4,2,4,4,0,5,30,NA,1,1,0,11,11,11,11,11,11,11,3,3,1,0,0,5,2250,10,773,1,1,1,1,2826,707,0,0,0,10,40,5,50,10,0.5
"2827","X739.2",3,2,773,351.422,0,2,"cf242tt",1,4,4,2,4,4,0,5,30,NA,1,1,0,11,11,11,11,11,11,11,3,3,1,0,0,5,2250,10,773,1,1,1,1,2827,707,0,0,0,50,40,1,5,10,0.5
"2828","X739.3",4,3,773,351.422,0,2,"cf242tt",1,4,4,2,4,4,0,5,30,NA,1,1,0,11,11,11,11,11,11,11,3,3,1,0,0,5,2250,10,773,1,1,1,1,2828,707,0,0,0,10,10,0.5,50,40,1
"2829","X740",1,3,779,324.386,1,1,"CV6 4AL",3,3,3,2,3,3,400,6,40,1,NA,1,0,8,8,8,8,8,8,8,4,4,0,0,1,5,2250,10,779,1,1,1,1,2829,708,0,0,0,5,10,1,10,90,2.5
"2830","X740.1",2,3,779,324.386,1,1,"CV6 4AL",3,3,3,2,3,3,400,6,40,1,NA,1,0,8,8,8,8,8,8,8,4,4,0,0,1,5,2250,10,779,1,1,1,1,2830,708,0,0,0,10,40,5,50,10,0.5
"2831","X740.2",3,3,779,324.386,1,1,"CV6 4AL",3,3,3,2,3,3,400,6,40,1,NA,1,0,8,8,8,8,8,8,8,4,4,0,0,1,5,2250,10,779,1,1,1,1,2831,708,0,0,0,50,40,1,5,10,0.5
"2832","X740.3",4,3,779,324.386,1,1,"CV6 4AL",3,3,3,2,3,3,400,6,40,1,NA,1,0,8,8,8,8,8,8,8,4,4,0,0,1,5,2250,10,779,1,1,1,1,2832,708,0,0,0,10,10,0.5,50,40,1
"2833","X741",1,2,734,545.975,1,2,"CV31 1YN",1,3,4,2,4,4,300,5,30,1,NA,2,4,11,8,11,7,11,11,11,3,3,0,1,0,5,4500,9,734,1,1,1,1,2833,709,0,0,0,50,10,1,5,40,5
"2834","X741.1",2,3,734,545.975,1,2,"CV31 1YN",1,3,4,2,4,4,300,5,30,1,NA,2,4,11,8,11,7,11,11,11,3,3,0,1,0,5,4500,9,734,1,1,1,1,2834,709,0,0,0,5,90,2.5,10,10,0.5
"2835","X741.2",3,3,734,545.975,1,2,"CV31 1YN",1,3,4,2,4,4,300,5,30,1,NA,2,4,11,8,11,7,11,11,11,3,3,0,1,0,5,4500,9,734,1,1,1,1,2835,709,0,0,0,50,90,2.5,5,40,1
"2836","X741.3",4,2,734,545.975,1,2,"CV31 1YN",1,3,4,2,4,4,300,5,30,1,NA,2,4,11,8,11,7,11,11,11,3,3,0,1,0,5,4500,9,734,1,1,1,1,2836,709,0,0,0,50,40,2.5,10,90,5
"2837","X742",1,2,800,260.157,1,1,"m19 1ea",2,3,4,2,2,5,400,8,60,2,NA,1,0,10,9,11,7,10,10,9,3,4,1,0,1,5,2250,10,800,0,1,1,1,2837,710,0,0,0,5,10,1,10,90,2.5
"2838","X742.1",2,1,800,260.157,1,1,"m19 1ea",2,3,4,2,2,5,400,8,60,2,NA,1,0,10,9,11,7,10,10,9,3,4,1,0,1,5,2250,10,800,0,1,1,1,2838,710,0,0,0,10,40,5,50,10,0.5
"2839","X742.2",3,3,800,260.157,1,1,"m19 1ea",2,3,4,2,2,5,400,8,60,2,NA,1,0,10,9,11,7,10,10,9,3,4,1,0,1,5,2250,10,800,0,1,1,1,2839,710,0,0,0,50,40,1,5,10,0.5
"2840","X742.3",4,2,800,260.157,1,1,"m19 1ea",2,3,4,2,2,5,400,8,60,2,NA,1,0,10,9,11,7,10,10,9,3,4,1,0,1,5,2250,10,800,0,1,1,1,2840,710,0,0,0,10,10,0.5,50,40,1
"2841","X743",1,3,765,401.541,1,2,"Wf12fb",1,3,3,1,3,3,600,7,50,1,NA,2,4,9,9,9,9,11,11,11,4,4,1,0,1,4,4500,10,765,1,1,1,1,2841,711,0,0,0,50,10,1,5,40,5
"2842","X743.1",2,2,765,401.541,1,2,"Wf12fb",1,3,3,1,3,3,600,7,50,1,NA,2,4,9,9,9,9,11,11,11,4,4,1,0,1,4,4500,10,765,1,1,1,1,2842,711,0,0,0,5,90,2.5,10,10,0.5
"2843","X743.2",3,3,765,401.541,1,2,"Wf12fb",1,3,3,1,3,3,600,7,50,1,NA,2,4,9,9,9,9,11,11,11,4,4,1,0,1,4,4500,10,765,1,1,1,1,2843,711,0,0,0,50,90,2.5,5,40,1
"2844","X743.3",4,3,765,401.541,1,2,"Wf12fb",1,3,3,1,3,3,600,7,50,1,NA,2,4,9,9,9,9,11,11,11,4,4,1,0,1,4,4500,10,765,1,1,1,1,2844,711,0,0,0,50,40,2.5,10,90,5
"2845","X744",1,3,748,482.125,0,4,"Cr00et",1,3,4,3,3,3,400,1,1,1,NA,1,0,9,9,9,9,10,10,10,4,3,1,0,1,2,2250,9,748,1,1,1,1,2845,712,0,0,0,5,10,1,10,90,2.5
"2846","X744.1",2,2,748,482.125,0,4,"Cr00et",1,3,4,3,3,3,400,1,1,1,NA,1,0,9,9,9,9,10,10,10,4,3,1,0,1,2,2250,9,748,1,1,1,1,2846,712,0,0,0,10,40,5,50,10,0.5
"2847","X744.2",3,2,748,482.125,0,4,"Cr00et",1,3,4,3,3,3,400,1,1,1,NA,1,0,9,9,9,9,10,10,10,4,3,1,0,1,2,2250,9,748,1,1,1,1,2847,712,0,0,0,50,40,1,5,10,0.5
"2848","X744.3",4,3,748,482.125,0,4,"Cr00et",1,3,4,3,3,3,400,1,1,1,NA,1,0,9,9,9,9,10,10,10,4,3,1,0,1,2,2250,9,748,1,1,1,1,2848,712,0,0,0,10,10,0.5,50,40,1
"2849","X745",1,2,804,265.219,2,2,"g728jb",1,3,1,2,1,1,0,8,60,NA,2,1,0,11,11,11,8,11,11,11,3,3,0,1,0,3,2250,9,804,0,1,1,1,2849,713,0,0,0,5,10,1,10,90,2.5
"2850","X745.1",2,3,804,265.219,2,2,"g728jb",1,3,1,2,1,1,0,8,60,NA,2,1,0,11,11,11,8,11,11,11,3,3,0,1,0,3,2250,9,804,0,1,1,1,2850,713,0,0,0,10,40,5,50,10,0.5
"2851","X745.2",3,3,804,265.219,2,2,"g728jb",1,3,1,2,1,1,0,8,60,NA,2,1,0,11,11,11,8,11,11,11,3,3,0,1,0,3,2250,9,804,0,1,1,1,2851,713,0,0,0,50,40,1,5,10,0.5
"2852","X745.3",4,2,804,265.219,2,2,"g728jb",1,3,1,2,1,1,0,8,60,NA,2,1,0,11,11,11,8,11,11,11,3,3,0,1,0,3,2250,9,804,0,1,1,1,2852,713,0,0,0,10,10,0.5,50,40,1
"2853","X746",1,3,710,853.577,2,1,"GU2 7NL",1,3,3,3,-2,4,300,10,80,1,NA,2,4,10,7,11,8,10,11,11,3,4,0,0,0,4,1250,9,710,1,1,1,1,2853,714,0,0,0,50,10,1,5,40,5
"2854","X746.1",2,2,710,853.577,2,1,"GU2 7NL",1,3,3,3,-2,4,300,10,80,1,NA,2,4,10,7,11,8,10,11,11,3,4,0,0,0,4,1250,9,710,1,1,1,1,2854,714,0,0,0,5,90,2.5,10,10,0.5
"2855","X746.2",3,3,710,853.577,2,1,"GU2 7NL",1,3,3,3,-2,4,300,10,80,1,NA,2,4,10,7,11,8,10,11,11,3,4,0,0,0,4,1250,9,710,1,1,1,1,2855,714,0,0,0,50,90,2.5,5,40,1
"2856","X746.3",4,3,710,853.577,2,1,"GU2 7NL",1,3,3,3,-2,4,300,10,80,1,NA,2,4,10,7,11,8,10,11,11,3,4,0,0,0,4,1250,9,710,1,1,1,1,2856,714,0,0,0,50,40,2.5,10,90,5
"2857","X747",1,3,714,766.372,1,5,"Bn16 2eh",1,4,4,4,3,2,400,10,80,1,NA,2,4,8,4,9,7,9,10,11,3,3,1,0,0,3,3500,10,714,1,1,1,1,2857,715,0,0,0,50,10,1,5,40,5
"2858","X747.1",2,2,714,766.372,1,5,"Bn16 2eh",1,4,4,4,3,2,400,10,80,1,NA,2,4,8,4,9,7,9,10,11,3,3,1,0,0,3,3500,10,714,1,1,1,1,2858,715,0,0,0,5,90,2.5,10,10,0.5
"2859","X747.2",3,3,714,766.372,1,5,"Bn16 2eh",1,4,4,4,3,2,400,10,80,1,NA,2,4,8,4,9,7,9,10,11,3,3,1,0,0,3,3500,10,714,1,1,1,1,2859,715,0,0,0,50,90,2.5,5,40,1
"2860","X747.3",4,3,714,766.372,1,5,"Bn16 2eh",1,4,4,4,3,2,400,10,80,1,NA,2,4,8,4,9,7,9,10,11,3,3,1,0,0,3,3500,10,714,1,1,1,1,2860,715,0,0,0,50,40,2.5,10,90,5
"2861","X748",1,2,746,542.792,1,2,"KA3 1SA",1,2,0,1,3,2,0,1,1,NA,1,2,4,11,7,11,7,11,11,11,5,4,1,1,1,5,3500,10,746,1,1,1,1,2861,716,0,0,0,50,10,1,5,40,5
"2862","X748.1",2,2,746,542.792,1,2,"KA3 1SA",1,2,0,1,3,2,0,1,1,NA,1,2,4,11,7,11,7,11,11,11,5,4,1,1,1,5,3500,10,746,1,1,1,1,2862,716,0,0,0,5,90,2.5,10,10,0.5
"2863","X748.2",3,3,746,542.792,1,2,"KA3 1SA",1,2,0,1,3,2,0,1,1,NA,1,2,4,11,7,11,7,11,11,11,5,4,1,1,1,5,3500,10,746,1,1,1,1,2863,716,0,0,0,50,90,2.5,5,40,1
"2864","X748.3",4,3,746,542.792,1,2,"KA3 1SA",1,2,0,1,3,2,0,1,1,NA,1,2,4,11,7,11,7,11,11,11,5,4,1,1,1,5,3500,10,746,1,1,1,1,2864,716,0,0,0,50,40,2.5,10,90,5
"2865","X749",1,1,771,431.146,1,1,"BT48 0NQ",1,3,5,2,5,5,0,2,5,NA,1,2,4,11,9,11,9,9,10,11,3,3,1,0,1,4,2500,10,771,1,1,1,1,2865,717,0,0,0,50,10,1,5,40,5
"2866","X749.1",2,2,771,431.146,1,1,"BT48 0NQ",1,3,5,2,5,5,0,2,5,NA,1,2,4,11,9,11,9,9,10,11,3,3,1,0,1,4,2500,10,771,1,1,1,1,2866,717,0,0,0,5,90,2.5,10,10,0.5
"2867","X749.2",3,3,771,431.146,1,1,"BT48 0NQ",1,3,5,2,5,5,0,2,5,NA,1,2,4,11,9,11,9,9,10,11,3,3,1,0,1,4,2500,10,771,1,1,1,1,2867,717,0,0,0,50,90,2.5,5,40,1
"2868","X749.3",4,1,771,431.146,1,1,"BT48 0NQ",1,3,5,2,5,5,0,2,5,NA,1,2,4,11,9,11,9,9,10,11,3,3,1,0,1,4,2500,10,771,1,1,1,1,2868,717,0,0,0,50,40,2.5,10,90,5
"2869","X750",1,3,761,488.573,1,2,"LA9 5DB",1,3,5,2,0,5,500,6,40,1,NA,2,4,11,10,11,8,11,11,11,5,5,1,1,0,5,2250,10,761,1,1,1,1,2869,718,0,0,0,50,10,1,5,40,5
"2870","X750.1",2,2,761,488.573,1,2,"LA9 5DB",1,3,5,2,0,5,500,6,40,1,NA,2,4,11,10,11,8,11,11,11,5,5,1,1,0,5,2250,10,761,1,1,1,1,2870,718,0,0,0,5,90,2.5,10,10,0.5
"2871","X750.2",3,3,761,488.573,1,2,"LA9 5DB",1,3,5,2,0,5,500,6,40,1,NA,2,4,11,10,11,8,11,11,11,5,5,1,1,0,5,2250,10,761,1,1,1,1,2871,718,0,0,0,50,90,2.5,5,40,1
"2872","X750.3",4,3,761,488.573,1,2,"LA9 5DB",1,3,5,2,0,5,500,6,40,1,NA,2,4,11,10,11,8,11,11,11,5,5,1,1,0,5,2250,10,761,1,1,1,1,2872,718,0,0,0,50,40,2.5,10,90,5
"2873","X751",1,2,829,237.432,0,1,"FK15",1,2,2,2,1,5,0,9,70,NA,1,2,4,11,9,9,7,9,10,11,3,3,1,0,0,3,1250,10,829,1,1,1,1,2873,719,0,0,0,50,10,1,5,40,5
"2874","X751.1",2,2,829,237.432,0,1,"FK15",1,2,2,2,1,5,0,9,70,NA,1,2,4,11,9,9,7,9,10,11,3,3,1,0,0,3,1250,10,829,1,1,1,1,2874,719,0,0,0,5,90,2.5,10,10,0.5
"2875","X751.2",3,3,829,237.432,0,1,"FK15",1,2,2,2,1,5,0,9,70,NA,1,2,4,11,9,9,7,9,10,11,3,3,1,0,0,3,1250,10,829,1,1,1,1,2875,719,0,0,0,50,90,2.5,5,40,1
"2876","X751.3",4,3,829,237.432,0,1,"FK15",1,2,2,2,1,5,0,9,70,NA,1,2,4,11,9,9,7,9,10,11,3,3,1,0,0,3,1250,10,829,1,1,1,1,2876,719,0,0,0,50,40,2.5,10,90,5
"2877","X752",1,3,801,344.003,0,1,"MK40 3UA",1,3,3,2,3,5,400,1,1,1,NA,1,0,11,11,9,9,10,11,11,3,3,1,0,1,5,5000,10,801,1,1,1,1,2877,720,0,0,0,5,10,1,10,90,2.5
"2878","X752.1",2,1,801,344.003,0,1,"MK40 3UA",1,3,3,2,3,5,400,1,1,1,NA,1,0,11,11,9,9,10,11,11,3,3,1,0,1,5,5000,10,801,1,1,1,1,2878,720,0,0,0,10,40,5,50,10,0.5
"2879","X752.2",3,3,801,344.003,0,1,"MK40 3UA",1,3,3,2,3,5,400,1,1,1,NA,1,0,11,11,9,9,10,11,11,3,3,1,0,1,5,5000,10,801,1,1,1,1,2879,720,0,0,0,50,40,1,5,10,0.5
"2880","X752.3",4,2,801,344.003,0,1,"MK40 3UA",1,3,3,2,3,5,400,1,1,1,NA,1,0,11,11,9,9,10,11,11,3,3,1,0,1,5,5000,10,801,1,1,1,1,2880,720,0,0,0,10,10,0.5,50,40,1
"2881","X753",1,3,798,357.239,0,2,"NW7 2AH",1,5,5,1,5,5,600,2,5,1,NA,2,4,11,8,11,9,11,11,11,4,3,1,1,1,5,5000,8,798,1,1,1,1,2881,721,0,0,0,50,10,1,5,40,5
"2882","X753.1",2,2,798,357.239,0,2,"NW7 2AH",1,5,5,1,5,5,600,2,5,1,NA,2,4,11,8,11,9,11,11,11,4,3,1,1,1,5,5000,8,798,1,1,1,1,2882,721,0,0,0,5,90,2.5,10,10,0.5
"2883","X753.2",3,2,798,357.239,0,2,"NW7 2AH",1,5,5,1,5,5,600,2,5,1,NA,2,4,11,8,11,9,11,11,11,4,3,1,1,1,5,5000,8,798,1,1,1,1,2883,721,0,0,0,50,90,2.5,5,40,1
"2884","X753.3",4,3,798,357.239,0,2,"NW7 2AH",1,5,5,1,5,5,600,2,5,1,NA,2,4,11,8,11,9,11,11,11,4,3,1,1,1,5,5000,8,798,1,1,1,1,2884,721,0,0,0,50,40,2.5,10,90,5
"2885","X754",1,2,770,467.655,1,4,"LL19 7NG",1,0,3,2,-2,2,700,3,10,1,NA,2,4,9,7,11,7,11,11,11,3,3,1,0,1,3,1750,7,770,1,1,1,1,2885,722,0,0,0,50,10,1,5,40,5
"2886","X754.1",2,3,770,467.655,1,4,"LL19 7NG",1,0,3,2,-2,2,700,3,10,1,NA,2,4,9,7,11,7,11,11,11,3,3,1,0,1,3,1750,7,770,1,1,1,1,2886,722,0,0,0,5,90,2.5,10,10,0.5
"2887","X754.2",3,3,770,467.655,1,4,"LL19 7NG",1,0,3,2,-2,2,700,3,10,1,NA,2,4,9,7,11,7,11,11,11,3,3,1,0,1,3,1750,7,770,1,1,1,1,2887,722,0,0,0,50,90,2.5,5,40,1
"2888","X754.3",4,1,770,467.655,1,4,"LL19 7NG",1,0,3,2,-2,2,700,3,10,1,NA,2,4,9,7,11,7,11,11,11,3,3,1,0,1,3,1750,7,770,1,1,1,1,2888,722,0,0,0,50,40,2.5,10,90,5
"2889","X755",1,1,838,209.318,0,1,"M246TG",4,-3,0,2,2,2,600,1,1,1,NA,2,4,9,8,4,2,6,8,10,4,1,1,0,1,5,3500,10,838,1,1,1,1,2889,723,0,0,0,50,10,1,5,40,5
"2890","X755.1",2,1,838,209.318,0,1,"M246TG",4,-3,0,2,2,2,600,1,1,1,NA,2,4,9,8,4,2,6,8,10,4,1,1,0,1,5,3500,10,838,1,1,1,1,2890,723,0,0,0,5,90,2.5,10,10,0.5
"2891","X755.2",3,1,838,209.318,0,1,"M246TG",4,-3,0,2,2,2,600,1,1,1,NA,2,4,9,8,4,2,6,8,10,4,1,1,0,1,5,3500,10,838,1,1,1,1,2891,723,0,0,0,50,90,2.5,5,40,1
"2892","X755.3",4,1,838,209.318,0,1,"M246TG",4,-3,0,2,2,2,600,1,1,1,NA,2,4,9,8,4,2,6,8,10,4,1,1,0,1,5,3500,10,838,1,1,1,1,2892,723,0,0,0,50,40,2.5,10,90,5
"2893","X756",1,2,784,407.935,0,3,"Nn297dx",1,3,2,2,2,2,700,10,80,1,NA,2,4,9,9,8,8,9,9,10,3,3,0,0,1,4,5000,8,784,1,1,1,1,2893,724,0,0,0,50,10,1,5,40,5
"2894","X756.1",2,2,784,407.935,0,3,"Nn297dx",1,3,2,2,2,2,700,10,80,1,NA,2,4,9,9,8,8,9,9,10,3,3,0,0,1,4,5000,8,784,1,1,1,1,2894,724,0,0,0,5,90,2.5,10,10,0.5
"2895","X756.2",3,3,784,407.935,0,3,"Nn297dx",1,3,2,2,2,2,700,10,80,1,NA,2,4,9,9,8,8,9,9,10,3,3,0,0,1,4,5000,8,784,1,1,1,1,2895,724,0,0,0,50,90,2.5,5,40,1
"2896","X756.3",4,3,784,407.935,0,3,"Nn297dx",1,3,2,2,2,2,700,10,80,1,NA,2,4,9,9,8,8,9,9,10,3,3,0,0,1,4,5000,8,784,1,1,1,1,2896,724,0,0,0,50,40,2.5,10,90,5
"2897","X757",1,3,756,526.407,1,1,"sw1v",1,3,2,2,2,2,500,10,80,1,NA,1,0,10,8,9,3,7,9,9,3,2,1,0,0,5,2250,8,756,1,1,1,1,2897,725,0,0,0,5,10,1,10,90,2.5
"2898","X757.1",2,1,756,526.407,1,1,"sw1v",1,3,2,2,2,2,500,10,80,1,NA,1,0,10,8,9,3,7,9,9,3,2,1,0,0,5,2250,8,756,1,1,1,1,2898,725,0,0,0,10,40,5,50,10,0.5
"2899","X757.2",3,3,756,526.407,1,1,"sw1v",1,3,2,2,2,2,500,10,80,1,NA,1,0,10,8,9,3,7,9,9,3,2,1,0,0,5,2250,8,756,1,1,1,1,2899,725,0,0,0,50,40,1,5,10,0.5
"2900","X757.3",4,2,756,526.407,1,1,"sw1v",1,3,2,2,2,2,500,10,80,1,NA,1,0,10,8,9,3,7,9,9,3,2,1,0,0,5,2250,8,756,1,1,1,1,2900,725,0,0,0,10,10,0.5,50,40,1
"2901","X758",1,2,835,221.395,1,3,"L4 3RT",1,3,3,3,3,3,500,7,50,1,NA,1,0,6,6,6,6,6,6,6,3,3,1,0,1,4,2500,10,835,1,1,1,1,2901,726,0,0,0,5,10,1,10,90,2.5
"2902","X758.1",2,3,835,221.395,1,3,"L4 3RT",1,3,3,3,3,3,500,7,50,1,NA,1,0,6,6,6,6,6,6,6,3,3,1,0,1,4,2500,10,835,1,1,1,1,2902,726,0,0,0,10,40,5,50,10,0.5
"2903","X758.2",3,3,835,221.395,1,3,"L4 3RT",1,3,3,3,3,3,500,7,50,1,NA,1,0,6,6,6,6,6,6,6,3,3,1,0,1,4,2500,10,835,1,1,1,1,2903,726,0,0,0,50,40,1,5,10,0.5
"2904","X758.3",4,2,835,221.395,1,3,"L4 3RT",1,3,3,3,3,3,500,7,50,1,NA,1,0,6,6,6,6,6,6,6,3,3,1,0,1,4,2500,10,835,1,1,1,1,2904,726,0,0,0,10,10,0.5,50,40,1
"2905","X759",1,2,799,362.489,1,2,"SN25",1,3,4,2,5,5,200,10,80,1,NA,2,4,11,9,10,10,11,11,11,3,3,0,0,1,5,5000,10,799,1,1,1,1,2905,727,0,0,0,50,10,1,5,40,5
"2906","X759.1",2,2,799,362.489,1,2,"SN25",1,3,4,2,5,5,200,10,80,1,NA,2,4,11,9,10,10,11,11,11,3,3,0,0,1,5,5000,10,799,1,1,1,1,2906,727,0,0,0,5,90,2.5,10,10,0.5
"2907","X759.2",3,3,799,362.489,1,2,"SN25",1,3,4,2,5,5,200,10,80,1,NA,2,4,11,9,10,10,11,11,11,3,3,0,0,1,5,5000,10,799,1,1,1,1,2907,727,0,0,0,50,90,2.5,5,40,1
"2908","X759.3",4,3,799,362.489,1,2,"SN25",1,3,4,2,5,5,200,10,80,1,NA,2,4,11,9,10,10,11,11,11,3,3,0,0,1,5,5000,10,799,1,1,1,1,2908,727,0,0,0,50,40,2.5,10,90,5
"2909","X760",1,2,818,304.479,1,1,"CR7 6EZ",3,3,5,2,3,3,0,2,5,NA,1,1,0,11,6,9,6,9,8,5,5,5,1,1,1,5,2500,10,818,1,1,1,1,2909,728,0,0,0,5,10,1,10,90,2.5
"2910","X760.1",2,1,818,304.479,1,1,"CR7 6EZ",3,3,5,2,3,3,0,2,5,NA,1,1,0,11,6,9,6,9,8,5,5,5,1,1,1,5,2500,10,818,1,1,1,1,2910,728,0,0,0,10,40,5,50,10,0.5
"2911","X760.2",3,3,818,304.479,1,1,"CR7 6EZ",3,3,5,2,3,3,0,2,5,NA,1,1,0,11,6,9,6,9,8,5,5,5,1,1,1,5,2500,10,818,1,1,1,1,2911,728,0,0,0,50,40,1,5,10,0.5
"2912","X760.3",4,2,818,304.479,1,1,"CR7 6EZ",3,3,5,2,3,3,0,2,5,NA,1,1,0,11,6,9,6,9,8,5,5,5,1,1,1,5,2500,10,818,1,1,1,1,2912,728,0,0,0,10,10,0.5,50,40,1
"2913","X761",1,3,774,476.071,1,2,"TN34 2FT",1,4,4,1,4,4,300,9,70,1,NA,2,4,10,10,10,10,10,11,11,3,3,0,0,1,3,1750,9,774,1,1,1,1,2913,729,0,0,0,50,10,1,5,40,5
"2914","X761.1",2,2,774,476.071,1,2,"TN34 2FT",1,4,4,1,4,4,300,9,70,1,NA,2,4,10,10,10,10,10,11,11,3,3,0,0,1,3,1750,9,774,1,1,1,1,2914,729,0,0,0,5,90,2.5,10,10,0.5
"2915","X761.2",3,3,774,476.071,1,2,"TN34 2FT",1,4,4,1,4,4,300,9,70,1,NA,2,4,10,10,10,10,10,11,11,3,3,0,0,1,3,1750,9,774,1,1,1,1,2915,729,0,0,0,50,90,2.5,5,40,1
"2916","X761.3",4,3,774,476.071,1,2,"TN34 2FT",1,4,4,1,4,4,300,9,70,1,NA,2,4,10,10,10,10,10,11,11,3,3,0,0,1,3,1750,9,774,1,1,1,1,2916,729,0,0,0,50,40,2.5,10,90,5
"2917","X762",1,3,803,378.996,1,1,"LN2 2WH",1,1,1,4,0,2,400,7,50,2,NA,1,0,11,8,9,7,9,10,10,4,3,1,1,1,4,1250,10,803,0,1,1,1,2917,730,0,0,0,5,10,1,10,90,2.5
"2918","X762.1",2,1,803,378.996,1,1,"LN2 2WH",1,1,1,4,0,2,400,7,50,2,NA,1,0,11,8,9,7,9,10,10,4,3,1,1,1,4,1250,10,803,0,1,1,1,2918,730,0,0,0,10,40,5,50,10,0.5
"2919","X762.2",3,3,803,378.996,1,1,"LN2 2WH",1,1,1,4,0,2,400,7,50,2,NA,1,0,11,8,9,7,9,10,10,4,3,1,1,1,4,1250,10,803,0,1,1,1,2919,730,0,0,0,50,40,1,5,10,0.5
"2920","X762.3",4,2,803,378.996,1,1,"LN2 2WH",1,1,1,4,0,2,400,7,50,2,NA,1,0,11,8,9,7,9,10,10,4,3,1,1,1,4,1250,10,803,0,1,1,1,2920,730,0,0,0,10,10,0.5,50,40,1
